CustomerID,datetime,AggrDmnd,DailyAverage,NormDmnd,AvgDemand
group,7/28/2017 4:30,173.2,172.68675,173.2,173.2
group,7/28/2017 4:45,173.51,172.68675,173.51,173.51
group,7/28/2017 5:00,173.25,172.68675,173.25,173.25
group,7/28/2017 5:15,172.22,172.68675,172.22,172.22
group,7/28/2017 5:30,172.29,172.68675,172.29,172.29
group,7/28/2017 5:45,175.27,172.68675,175.27,175.27
group,7/28/2017 6:00,178.25,172.68675,178.25,178.25
group,7/28/2017 6:15,187.64,172.68675,187.64,187.64
group,7/28/2017 6:30,188.68,172.68675,188.68,188.68
group,7/28/2017 6:45,180.75,172.68675,180.75,180.75
group,7/28/2017 7:00,186.66,172.68675,186.66,186.66
group,7/28/2017 7:15,200.95,172.68675,200.95,200.95
group,7/28/2017 7:30,201.34,172.68675,201.34,201.34
group,7/28/2017 7:45,208.53,172.68675,208.53,208.53
group,7/28/2017 8:00,209.53,172.68675,209.53,209.53
group,7/28/2017 8:15,213.19,172.68675,213.19,213.19
group,7/28/2017 8:30,216.93,172.68675,216.93,216.93
group,7/28/2017 8:45,217.02,172.68675,217.02,217.02
group,7/28/2017 9:00,219.32,172.68675,219.32,219.32
group,7/28/2017 9:15,216.18,172.68675,216.18,216.18
group,7/28/2017 9:30,220.52,172.68675,220.52,220.52
group,7/28/2017 9:45,225.13,172.68675,225.13,225.13
group,7/28/2017 10:00,225.56,172.68675,225.56,225.56
group,7/28/2017 10:15,234.42,172.68675,234.42,234.42
group,7/28/2017 10:30,236.64,172.68675,236.64,236.64
group,7/28/2017 10:45,233.57,172.68675,233.57,233.57
group,7/28/2017 11:00,224.1,172.68675,224.1,224.1
group,7/28/2017 11:15,221.84,172.68675,221.84,221.84
group,7/28/2017 11:30,223.85,172.68675,223.85,223.85
group,7/28/2017 11:45,221.72,172.68675,221.72,221.72
group,7/28/2017 12:00,226.4,172.68675,226.4,226.4
group,7/28/2017 12:15,226.78,172.68675,226.78,226.78
group,7/28/2017 12:30,232.29,172.68675,232.29,232.29
group,7/28/2017 12:45,232.63,172.68675,232.63,232.63
group,7/28/2017 13:00,235.46,172.68675,235.46,235.46
group,7/28/2017 13:15,231.88,172.68675,231.88,231.88
group,7/28/2017 13:30,232.89,172.68675,232.89,232.89
group,7/28/2017 13:45,230.94,172.68675,230.94,230.94
group,7/28/2017 14:00,237.72,172.68675,237.72,237.72
group,7/28/2017 14:15,237.68,172.68675,237.68,237.68
group,7/28/2017 14:30,229.64,172.68675,229.64,229.64
group,7/28/2017 14:45,234.29,172.68675,234.29,234.29
group,7/28/2017 15:00,228.88,172.68675,228.88,228.88
group,7/28/2017 15:15,223.85,172.68675,223.85,223.85
group,7/28/2017 15:30,217.54,172.68675,217.54,217.54
group,7/28/2017 15:45,217.44,172.68675,217.44,217.44
group,7/28/2017 16:00,217.59,172.68675,217.59,217.59
group,7/28/2017 16:15,214.02,172.68675,214.02,214.02
group,7/28/2017 16:30,216.65,172.68675,216.65,216.65
group,7/28/2017 16:45,213.45,172.68675,213.45,213.45
group,7/28/2017 17:00,207.37,172.68675,207.37,207.37
group,7/28/2017 17:15,207.6,172.68675,207.6,207.6
group,7/28/2017 17:30,205.76,172.68675,205.76,205.76
group,7/28/2017 17:45,198.33,172.68675,198.33,198.33
group,7/28/2017 18:00,203.82,172.68675,203.82,203.82
group,7/28/2017 18:15,199.75,172.68675,199.75,199.75
group,7/28/2017 18:30,202.38,172.68675,202.38,202.38
group,7/28/2017 18:45,203.46,172.68675,203.46,203.46
group,7/28/2017 19:00,193.88,172.68675,193.88,193.88
group,7/28/2017 19:15,191.87,172.68675,191.87,191.87
group,7/28/2017 19:30,190.98,172.68675,190.98,190.98
group,7/28/2017 19:45,186.05,172.68675,186.05,186.05
group,7/28/2017 20:00,188.84,172.68675,188.84,188.84
group,7/28/2017 20:15,189.03,172.68675,189.03,189.03
group,7/28/2017 20:30,188,172.68675,188,188
group,7/28/2017 20:45,186.39,172.68675,186.39,186.39
group,7/28/2017 21:00,174.62,172.68675,174.62,174.62
group,7/28/2017 21:15,166.97,172.68675,166.97,166.97
group,7/28/2017 21:30,170.09,172.68675,170.09,170.09
group,7/28/2017 21:45,166.99,172.68675,166.99,166.99
group,7/28/2017 22:00,167.91,172.68675,167.91,167.91
group,7/28/2017 22:15,160.87,172.68675,160.87,160.87
group,7/28/2017 22:30,157.53,172.68675,157.53,157.53
group,7/28/2017 22:45,158.54,172.68675,158.54,158.54
group,7/28/2017 23:00,160.14,172.68675,160.14,160.14
group,7/28/2017 23:15,159.12,172.68675,159.12,159.12
group,7/28/2017 23:30,150.8,172.68675,150.8,150.8
group,7/28/2017 23:45,157.57,172.68675,157.57,157.57
group,7/29/2017 0:00,150.36,172.68675,150.36,150.36
group,7/29/2017 0:15,152.69,172.68675,152.69,152.69
group,7/29/2017 0:30,160.63,172.68675,160.63,160.63
group,7/29/2017 0:45,155.82,172.68675,155.82,155.82
group,7/29/2017 1:00,154.39,172.68675,154.39,154.39
group,7/29/2017 1:15,155.82,172.68675,155.82,155.82
group,7/29/2017 1:30,152.67,172.68675,152.67,152.67
group,7/29/2017 1:45,162.52,172.68675,162.52,162.52
group,7/29/2017 2:00,156.06,172.68675,156.06,156.06
group,7/29/2017 2:15,154.7,172.68675,154.7,154.7
group,7/29/2017 2:30,152.91,172.68675,152.91,152.91
group,7/29/2017 2:45,156.64,172.68675,156.64,156.64
group,7/29/2017 3:00,158.87,172.68675,158.87,158.87
group,7/29/2017 3:15,156.08,172.68675,156.08,156.08
group,7/29/2017 3:30,159.09,172.68675,159.09,159.09
group,7/29/2017 3:45,157.68,172.68675,157.68,157.68
group,7/29/2017 4:00,160.74,172.68675,160.74,160.74
group,7/29/2017 4:15,167.02,172.68675,167.02,167.02
group,7/29/2017 4:30,163.01,172.68675,163.01,163.01
group,7/29/2017 4:45,166.02,172.68675,166.02,166.02
group,7/29/2017 5:00,167.13,172.68675,167.13,167.13
group,7/29/2017 5:15,164.33,172.68675,164.33,164.33
group,7/29/2017 5:30,165.01,172.68675,165.01,165.01
group,7/29/2017 5:45,162.13,172.68675,162.13,162.13
group,7/29/2017 6:00,164.15,172.68675,164.15,164.15
group,7/29/2017 6:15,171.97,172.68675,171.97,171.97
group,7/29/2017 6:30,168.52,172.68675,168.52,168.52
group,7/29/2017 6:45,162.97,172.68675,162.97,162.97
group,7/29/2017 7:00,177.49,172.68675,177.49,177.49
group,7/29/2017 7:15,179.67,172.68675,179.67,179.67
group,7/29/2017 7:30,178.94,172.68675,178.94,178.94
group,7/29/2017 7:45,182.77,172.68675,182.77,182.77
group,7/29/2017 8:00,185.82,172.68675,185.82,185.82
group,7/29/2017 8:15,192.85,172.68675,192.85,192.85
group,7/29/2017 8:30,189.31,172.68675,189.31,189.31
group,7/29/2017 8:45,188.83,172.68675,188.83,188.83
group,7/29/2017 9:00,188.51,172.68675,188.51,188.51
group,7/29/2017 9:15,192.86,172.68675,192.86,192.86
group,7/29/2017 9:30,194.91,172.68675,194.91,194.91
group,7/29/2017 9:45,195.33,172.68675,195.33,195.33
group,7/29/2017 10:00,194.52,172.68675,194.52,194.52
group,7/29/2017 10:15,200.53,172.68675,200.53,200.53
group,7/29/2017 10:30,199.54,172.68675,199.54,199.54
group,7/29/2017 10:45,203.07,172.68675,203.07,203.07
group,7/29/2017 11:00,199.77,172.68675,199.77,199.77
group,7/29/2017 11:15,191.96,172.68675,191.96,191.96
group,7/29/2017 11:30,194.47,172.68675,194.47,194.47
group,7/29/2017 11:45,193.88,172.68675,193.88,193.88
group,7/29/2017 12:00,202.28,172.68675,202.28,202.28
group,7/29/2017 12:15,200.69,172.68675,200.69,200.69
group,7/29/2017 12:30,200.63,172.68675,200.63,200.63
group,7/29/2017 12:45,203.15,172.68675,203.15,203.15
group,7/29/2017 13:00,200.06,172.68675,200.06,200.06
group,7/29/2017 13:15,199.97,172.68675,199.97,199.97
group,7/29/2017 13:30,200.72,172.68675,200.72,200.72
group,7/29/2017 13:45,200.67,172.68675,200.67,200.67
group,7/29/2017 14:00,203.02,172.68675,203.02,203.02
group,7/29/2017 14:15,203.68,172.68675,203.68,203.68
group,7/29/2017 14:30,203.02,172.68675,203.02,203.02
group,7/29/2017 14:45,199.84,172.68675,199.84,199.84
group,7/29/2017 15:00,198.19,172.68675,198.19,198.19
group,7/29/2017 15:15,205.09,172.68675,205.09,205.09
group,7/29/2017 15:30,197.23,172.68675,197.23,197.23
group,7/29/2017 15:45,198.9,172.68675,198.9,198.9
group,7/29/2017 16:00,197.97,172.68675,197.97,197.97
group,7/29/2017 16:15,196.98,172.68675,196.98,196.98
group,7/29/2017 16:30,196.18,172.68675,196.18,196.18
group,7/29/2017 16:45,195.64,172.68675,195.64,195.64
group,7/29/2017 17:00,192.95,172.68675,192.95,192.95
group,7/29/2017 17:15,188.66,172.68675,188.66,188.66
group,7/29/2017 17:30,190.35,172.68675,190.35,190.35
group,7/29/2017 17:45,188.61,172.68675,188.61,188.61
group,7/29/2017 18:00,180.58,172.68675,180.58,180.58
group,7/29/2017 18:15,188.3,172.68675,188.3,188.3
group,7/29/2017 18:30,185.74,172.68675,185.74,185.74
group,7/29/2017 18:45,187.6,172.68675,187.6,187.6
group,7/29/2017 19:00,182.7,172.68675,182.7,182.7
group,7/29/2017 19:15,181.77,172.68675,181.77,181.77
group,7/29/2017 19:30,179.46,172.68675,179.46,179.46
group,7/29/2017 19:45,180.29,172.68675,180.29,180.29
group,7/29/2017 20:00,177.86,172.68675,177.86,177.86
group,7/29/2017 20:15,182.94,172.68675,182.94,182.94
group,7/29/2017 20:30,182.62,172.68675,182.62,182.62
group,7/29/2017 20:45,176.97,172.68675,176.97,176.97
group,7/29/2017 21:00,176.67,172.68675,176.67,176.67
group,7/29/2017 21:15,167.58,172.68675,167.58,167.58
group,7/29/2017 21:30,169.74,172.68675,169.74,169.74
group,7/29/2017 21:45,172.55,172.68675,172.55,172.55
group,7/29/2017 22:00,172.82,172.68675,172.82,172.82
group,7/29/2017 22:15,170.2,172.68675,170.2,170.2
group,7/29/2017 22:30,169.47,172.68675,169.47,169.47
group,7/29/2017 22:45,166.84,172.68675,166.84,166.84
group,7/29/2017 23:00,161.68,172.68675,161.68,161.68
group,7/29/2017 23:15,164.93,172.68675,164.93,164.93
group,7/29/2017 23:30,167.49,172.68675,167.49,167.49
group,7/29/2017 23:45,161.42,172.68675,161.42,161.42
group,7/30/2017 0:00,156.01,172.68675,156.01,156.01
group,7/30/2017 0:15,160.24,172.68675,160.24,160.24
group,7/30/2017 0:30,157.19,172.68675,157.19,157.19
group,7/30/2017 0:45,162.22,172.68675,162.22,162.22
group,7/30/2017 1:00,156.14,172.68675,156.14,156.14
group,7/30/2017 1:15,156.11,172.68675,156.11,156.11
group,7/30/2017 1:30,157.24,172.68675,157.24,157.24
group,7/30/2017 1:45,159.4,172.68675,159.4,159.4
group,7/30/2017 2:00,153.92,172.68675,153.92,153.92
group,7/30/2017 2:15,153.55,172.68675,153.55,153.55
group,7/30/2017 2:30,152.53,172.68675,152.53,152.53
group,7/30/2017 2:45,154.12,172.68675,154.12,154.12
group,7/30/2017 3:00,154.14,172.68675,154.14,154.14
group,7/30/2017 3:15,153.66,172.68675,153.66,153.66
group,7/30/2017 3:30,151.02,172.68675,151.02,151.02
group,7/30/2017 3:45,151.2,172.68675,151.2,151.2
group,7/30/2017 4:00,153.77,172.68675,153.77,153.77
group,7/30/2017 4:15,158.57,172.68675,158.57,158.57
group,7/30/2017 4:30,160.79,172.68675,160.79,160.79
group,7/30/2017 4:45,161.66,172.68675,161.66,161.66
group,7/30/2017 5:00,161.42,172.68675,161.42,161.42
group,7/30/2017 5:15,177.05,172.68675,177.05,177.05
group,7/30/2017 5:30,175.55,172.68675,175.55,175.55
group,7/30/2017 5:45,172.27,172.68675,172.27,172.27
group,7/30/2017 6:00,173.55,172.68675,173.55,173.55
group,7/30/2017 6:15,171.65,172.68675,171.65,171.65
group,7/30/2017 6:30,172.72,172.68675,172.72,172.72
group,7/30/2017 6:45,171.56,172.68675,171.56,171.56
group,7/30/2017 7:00,171.66,172.68675,171.66,171.66
group,7/30/2017 7:15,176.41,172.68675,176.41,176.41
group,7/30/2017 7:30,172.2,172.68675,172.2,172.2
group,7/30/2017 7:45,173.27,172.68675,173.27,173.27
group,7/30/2017 8:00,181.28,172.68675,181.28,181.28
group,7/30/2017 8:15,182.14,172.68675,182.14,182.14
group,7/30/2017 8:30,182.28,172.68675,182.28,182.28
group,7/30/2017 8:45,183.33,172.68675,183.33,183.33
group,7/30/2017 9:00,179.88,172.68675,179.88,179.88
group,7/30/2017 9:15,190.93,172.68675,190.93,190.93
group,7/30/2017 9:30,193.8,172.68675,193.8,193.8
group,7/30/2017 9:45,190.9,172.68675,190.9,190.9
group,7/30/2017 10:00,194.94,172.68675,194.94,194.94
group,7/30/2017 10:15,195.21,172.68675,195.21,195.21
group,7/30/2017 10:30,200.43,172.68675,200.43,200.43
group,7/30/2017 10:45,197.89,172.68675,197.89,197.89
group,7/30/2017 11:00,196.29,172.68675,196.29,196.29
group,7/30/2017 11:15,198.24,172.68675,198.24,198.24
group,7/30/2017 11:30,197.56,172.68675,197.56,197.56
group,7/30/2017 11:45,195.08,172.68675,195.08,195.08
group,7/30/2017 12:00,193.96,172.68675,193.96,193.96
group,7/30/2017 12:15,180.31,172.68675,180.31,180.31
group,7/30/2017 12:30,183.71,172.68675,183.71,183.71
group,7/30/2017 12:45,179.99,172.68675,179.99,179.99
group,7/30/2017 13:00,184.23,172.68675,184.23,184.23
group,7/30/2017 13:15,180.68,172.68675,180.68,180.68
group,7/30/2017 13:30,187.45,172.68675,187.45,187.45
group,7/30/2017 13:45,192.07,172.68675,192.07,192.07
group,7/30/2017 14:00,194.5,172.68675,194.5,194.5
group,7/30/2017 14:15,190.3,172.68675,190.3,190.3
group,7/30/2017 14:30,189.78,172.68675,189.78,189.78
group,7/30/2017 14:45,192.47,172.68675,192.47,192.47
group,7/30/2017 15:00,191.54,172.68675,191.54,191.54
group,7/30/2017 15:15,188.02,172.68675,188.02,188.02
group,7/30/2017 15:30,192.11,172.68675,192.11,192.11
group,7/30/2017 15:45,185.81,172.68675,185.81,185.81
group,7/30/2017 16:00,186.62,172.68675,186.62,186.62
group,7/30/2017 16:15,188.24,172.68675,188.24,188.24
group,7/30/2017 16:30,184.49,172.68675,184.49,184.49
group,7/30/2017 16:45,191.86,172.68675,191.86,191.86
group,7/30/2017 17:00,190.04,172.68675,190.04,190.04
group,7/30/2017 17:15,186.48,172.68675,186.48,186.48
group,7/30/2017 17:30,187.9,172.68675,187.9,187.9
group,7/30/2017 17:45,190.05,172.68675,190.05,190.05
group,7/30/2017 18:00,190.92,172.68675,190.92,190.92
group,7/30/2017 18:15,187.09,172.68675,187.09,187.09
group,7/30/2017 18:30,193.62,172.68675,193.62,193.62
group,7/30/2017 18:45,193.54,172.68675,193.54,193.54
group,7/30/2017 19:00,182.38,172.68675,182.38,182.38
group,7/30/2017 19:15,190.72,172.68675,190.72,190.72
group,7/30/2017 19:30,184.04,172.68675,184.04,184.04
group,7/30/2017 19:45,181.42,172.68675,181.42,181.42
group,7/30/2017 20:00,184.39,172.68675,184.39,184.39
group,7/30/2017 20:15,181.38,172.68675,181.38,181.38
group,7/30/2017 20:30,187.51,172.68675,187.51,187.51
group,7/30/2017 20:45,172.63,172.68675,172.63,172.63
group,7/30/2017 21:00,174.85,172.68675,174.85,174.85
group,7/30/2017 21:15,174.59,172.68675,174.59,174.59
group,7/30/2017 21:30,169.63,172.68675,169.63,169.63
group,7/30/2017 21:45,165.62,172.68675,165.62,165.62
group,7/30/2017 22:00,163.41,172.68675,163.41,163.41
group,7/30/2017 22:15,172.49,172.68675,172.49,172.49
group,7/30/2017 22:30,168.3,172.68675,168.3,168.3
group,7/30/2017 22:45,167.39,172.68675,167.39,167.39
group,7/30/2017 23:00,165.44,172.68675,165.44,165.44
group,7/30/2017 23:15,158.05,172.68675,158.05,158.05
group,7/30/2017 23:30,159.14,172.68675,159.14,159.14
group,7/30/2017 23:45,170.26,172.68675,170.26,170.26
group,7/31/2017 0:00,162.29,172.68675,162.29,162.29
group,7/31/2017 0:15,158.77,172.68675,158.77,158.77
group,7/31/2017 0:30,166.3,172.68675,166.3,166.3
group,7/31/2017 0:45,164.06,172.68675,164.06,164.06
group,7/31/2017 1:00,160.6,172.68675,160.6,160.6
group,7/31/2017 1:15,163.54,172.68675,163.54,163.54
group,7/31/2017 1:30,150.8,172.68675,150.8,150.8
group,7/31/2017 1:45,155.6,172.68675,155.6,155.6
group,7/31/2017 2:00,159.51,172.68675,159.51,159.51
group,7/31/2017 2:15,156.85,172.68675,156.85,156.85
group,7/31/2017 2:30,159.27,172.68675,159.27,159.27
group,7/31/2017 2:45,155.21,172.68675,155.21,155.21
group,7/31/2017 3:00,155.24,172.68675,155.24,155.24
group,7/31/2017 3:15,157.8,172.68675,157.8,157.8
group,7/31/2017 3:30,158.82,172.68675,158.82,158.82
group,7/31/2017 3:45,152.63,172.68675,152.63,152.63
group,7/31/2017 4:00,166.99,172.68675,166.99,166.99
group,7/31/2017 4:15,173.72,172.68675,173.72,173.72
group,7/31/2017 4:30,172,172.68675,172,172
group,7/31/2017 4:45,174.92,172.68675,174.92,174.92
group,7/31/2017 5:00,171.59,172.68675,171.59,171.59
group,7/31/2017 5:15,183.03,172.68675,183.03,183.03
group,7/31/2017 5:30,177.33,172.68675,177.33,177.33
group,7/31/2017 5:45,176.73,172.68675,176.73,176.73
group,7/31/2017 6:00,175.46,172.68675,175.46,175.46
group,7/31/2017 6:15,183.78,172.68675,183.78,183.78
group,7/31/2017 6:30,187.75,172.68675,187.75,187.75
group,7/31/2017 6:45,183.28,172.68675,183.28,183.28
group,7/31/2017 7:00,195.17,172.68675,195.17,195.17
group,7/31/2017 7:15,199.57,172.68675,199.57,199.57
group,7/31/2017 7:30,199.86,172.68675,199.86,199.86
group,7/31/2017 7:45,210.96,172.68675,210.96,210.96
group,7/31/2017 8:00,210.18,172.68675,210.18,210.18
group,7/31/2017 8:15,213.91,172.68675,213.91,213.91
group,7/31/2017 8:30,218.95,172.68675,218.95,218.95
group,7/31/2017 8:45,212.77,172.68675,212.77,212.77
group,7/31/2017 9:00,218.64,172.68675,218.64,218.64
group,7/31/2017 9:15,223.23,172.68675,223.23,223.23
group,7/31/2017 9:30,222.41,172.68675,222.41,222.41
group,7/31/2017 9:45,223.6,172.68675,223.6,223.6
group,7/31/2017 10:00,223.97,172.68675,223.97,223.97
group,7/31/2017 10:15,217.66,172.68675,217.66,217.66
group,7/31/2017 10:30,222.01,172.68675,222.01,222.01
group,7/31/2017 10:45,227.18,172.68675,227.18,227.18
group,7/31/2017 11:00,221.76,172.68675,221.76,221.76
group,7/31/2017 11:15,220.99,172.68675,220.99,220.99
group,7/31/2017 11:30,221.78,172.68675,221.78,221.78
group,7/31/2017 11:45,219.43,172.68675,219.43,219.43
group,7/31/2017 12:00,229.45,172.68675,229.45,229.45
group,7/31/2017 12:15,233.25,172.68675,233.25,233.25
group,7/31/2017 12:30,233.5,172.68675,233.5,233.5
group,7/31/2017 12:45,242.04,172.68675,242.04,242.04
group,7/31/2017 13:00,239.75,172.68675,239.75,239.75
group,7/31/2017 13:15,243.71,172.68675,243.71,243.71
group,7/31/2017 13:30,237.08,172.68675,237.08,237.08
group,7/31/2017 13:45,236.15,172.68675,236.15,236.15
group,7/31/2017 14:00,236.7,172.68675,236.7,236.7
group,7/31/2017 14:15,236.49,172.68675,236.49,236.49
group,7/31/2017 14:30,236.86,172.68675,236.86,236.86
group,7/31/2017 14:45,230.17,172.68675,230.17,230.17
group,7/31/2017 15:00,229.98,172.68675,229.98,229.98
group,7/31/2017 15:15,230.07,172.68675,230.07,230.07
group,7/31/2017 15:30,227.66,172.68675,227.66,227.66
group,7/31/2017 15:45,222.9,172.68675,222.9,222.9
group,7/31/2017 16:00,216.7,172.68675,216.7,216.7
group,7/31/2017 16:15,221.36,172.68675,221.36,221.36
group,7/31/2017 16:30,220.28,172.68675,220.28,220.28
group,7/31/2017 16:45,217.39,172.68675,217.39,217.39
group,7/31/2017 17:00,214.27,172.68675,214.27,214.27
group,7/31/2017 17:15,207.08,172.68675,207.08,207.08
group,7/31/2017 17:30,215.94,172.68675,215.94,215.94
group,7/31/2017 17:45,211.83,172.68675,211.83,211.83
group,7/31/2017 18:00,212.29,172.68675,212.29,212.29
group,7/31/2017 18:15,207.29,172.68675,207.29,207.29
group,7/31/2017 18:30,206.37,172.68675,206.37,206.37
group,7/31/2017 18:45,208.73,172.68675,208.73,208.73
group,7/31/2017 19:00,197.88,172.68675,197.88,197.88
group,7/31/2017 19:15,196.68,172.68675,196.68,196.68
group,7/31/2017 19:30,195.48,172.68675,195.48,195.48
group,7/31/2017 19:45,191.15,172.68675,191.15,191.15
group,7/31/2017 20:00,191.64,172.68675,191.64,191.64
group,7/31/2017 20:15,194.21,172.68675,194.21,194.21
group,7/31/2017 20:30,190.12,172.68675,190.12,190.12
group,7/31/2017 20:45,187.14,172.68675,187.14,187.14
group,7/31/2017 21:00,185.78,172.68675,185.78,185.78
group,7/31/2017 21:15,181.4,172.68675,181.4,181.4
group,7/31/2017 21:30,181.75,172.68675,181.75,181.75
group,7/31/2017 21:45,178.63,172.68675,178.63,178.63
group,7/31/2017 22:00,179.05,172.68675,179.05,179.05
group,7/31/2017 22:15,181.37,172.68675,181.37,181.37
group,7/31/2017 22:30,176.27,172.68675,176.27,176.27
group,7/31/2017 22:45,170.29,172.68675,170.29,170.29
group,7/31/2017 23:00,172.44,172.68675,172.44,172.44
group,7/31/2017 23:15,170.6,172.68675,170.6,170.6
group,7/31/2017 23:30,165.88,172.68675,165.88,165.88
group,7/31/2017 23:45,163.62,172.68675,163.62,163.62
group,8/1/2017 0:00,162.23,172.68675,162.23,162.23
group,8/1/2017 0:15,170.44,172.68675,170.44,170.44
group,8/1/2017 0:30,167.46,172.68675,167.46,167.46
group,8/1/2017 0:45,165.83,172.68675,165.83,165.83
group,8/1/2017 1:00,165.55,172.68675,165.55,165.55
group,8/1/2017 1:15,158.09,172.68675,158.09,158.09
group,8/1/2017 1:30,171.71,172.68675,171.71,171.71
group,8/1/2017 1:45,167,172.68675,167,167
group,8/1/2017 2:00,170.06,172.68675,170.06,170.06
group,8/1/2017 2:15,174.08,172.68675,174.08,174.08
group,8/1/2017 2:30,168.94,172.68675,168.94,168.94
group,8/1/2017 2:45,172.33,172.68675,172.33,172.33
group,8/1/2017 3:00,158.57,172.68675,158.57,158.57
group,8/1/2017 3:15,157.04,172.68675,157.04,157.04
group,8/1/2017 3:30,162.98,172.68675,162.98,162.98
group,8/1/2017 3:45,161.24,172.68675,161.24,161.24
group,8/1/2017 4:00,171.33,172.68675,171.33,171.33
group,8/1/2017 4:15,183.87,172.68675,183.87,183.87
group,8/1/2017 4:30,180.12,172.68675,180.12,180.12
group,8/1/2017 4:45,178.94,172.68675,178.94,178.94
group,8/1/2017 5:00,183.17,172.68675,183.17,183.17
group,8/1/2017 5:15,179.62,172.68675,179.62,179.62
group,8/1/2017 5:30,182.17,172.68675,182.17,182.17
group,8/1/2017 5:45,187.04,172.68675,187.04,187.04
group,8/1/2017 6:00,181.27,172.68675,181.27,181.27
group,8/1/2017 6:15,194.88,172.68675,194.88,194.88
group,8/1/2017 6:30,200.9,172.68675,200.9,200.9
group,8/1/2017 6:45,203.78,172.68675,203.78,203.78
group,8/1/2017 7:00,214.84,172.68675,214.84,214.84
group,8/1/2017 7:15,210.44,172.68675,210.44,210.44
group,8/1/2017 7:30,219.61,172.68675,219.61,219.61
group,8/1/2017 7:45,222.75,172.68675,222.75,222.75
group,8/1/2017 8:00,234.54,172.68675,234.54,234.54
group,8/1/2017 8:15,233.48,172.68675,233.48,233.48
group,8/1/2017 8:30,227.57,172.68675,227.57,227.57
group,8/1/2017 8:45,232.52,172.68675,232.52,232.52
group,8/1/2017 9:00,238.1,172.68675,238.1,238.1
group,8/1/2017 9:15,236.34,172.68675,236.34,236.34
group,8/1/2017 9:30,229.99,172.68675,229.99,229.99
group,8/1/2017 9:45,224.47,172.68675,224.47,224.47
group,8/1/2017 10:00,239.79,172.68675,239.79,239.79
group,8/1/2017 10:15,247.43,172.68675,247.43,247.43
group,8/1/2017 10:30,239.59,172.68675,239.59,239.59
group,8/1/2017 10:45,235.88,172.68675,235.88,235.88
group,8/1/2017 11:00,231.3,172.68675,231.3,231.3
group,8/1/2017 11:15,233.74,172.68675,233.74,233.74
group,8/1/2017 11:30,236,172.68675,236,236
group,8/1/2017 11:45,242.38,172.68675,242.38,242.38
group,8/1/2017 12:00,246.36,172.68675,246.36,246.36
group,8/1/2017 12:15,253.09,172.68675,253.09,253.09
group,8/1/2017 12:30,253.99,172.68675,253.99,253.99
group,8/1/2017 12:45,260.92,172.68675,260.92,260.92
group,8/1/2017 13:00,253.81,172.68675,253.81,253.81
group,8/1/2017 13:15,252.42,172.68675,252.42,252.42
group,8/1/2017 13:30,255.86,172.68675,255.86,255.86
group,8/1/2017 13:45,249.35,172.68675,249.35,249.35
group,8/1/2017 14:00,252.03,172.68675,252.03,252.03
group,8/1/2017 14:15,252.06,172.68675,252.06,252.06
group,8/1/2017 14:30,249.46,172.68675,249.46,249.46
group,8/1/2017 14:45,249.55,172.68675,249.55,249.55
group,8/1/2017 15:00,246.5,172.68675,246.5,246.5
group,8/1/2017 15:15,247.2,172.68675,247.2,247.2
group,8/1/2017 15:30,242.25,172.68675,242.25,242.25
group,8/1/2017 15:45,237.83,172.68675,237.83,237.83
group,8/1/2017 16:00,232.55,172.68675,232.55,232.55
group,8/1/2017 16:15,231.88,172.68675,231.88,231.88
group,8/1/2017 16:30,223.61,172.68675,223.61,223.61
group,8/1/2017 16:45,221.98,172.68675,221.98,221.98
group,8/1/2017 17:00,220.62,172.68675,220.62,220.62
group,8/1/2017 17:15,215.66,172.68675,215.66,215.66
group,8/1/2017 17:30,219.35,172.68675,219.35,219.35
group,8/1/2017 17:45,216.44,172.68675,216.44,216.44
group,8/1/2017 18:00,217.5,172.68675,217.5,217.5
group,8/1/2017 18:15,219.43,172.68675,219.43,219.43
group,8/1/2017 18:30,212.7,172.68675,212.7,212.7
group,8/1/2017 18:45,215.15,172.68675,215.15,215.15
group,8/1/2017 19:00,213.03,172.68675,213.03,213.03
group,8/1/2017 19:15,213.64,172.68675,213.64,213.64
group,8/1/2017 19:30,212.05,172.68675,212.05,212.05
group,8/1/2017 19:45,212.43,172.68675,212.43,212.43
group,8/1/2017 20:00,203.6,172.68675,203.6,203.6
group,8/1/2017 20:15,204.09,172.68675,204.09,204.09
group,8/1/2017 20:30,199.26,172.68675,199.26,199.26
group,8/1/2017 20:45,191.86,172.68675,191.86,191.86
group,8/1/2017 21:00,190.76,172.68675,190.76,190.76
group,8/1/2017 21:15,194.89,172.68675,194.89,194.89
group,8/1/2017 21:30,188.74,172.68675,188.74,188.74
group,8/1/2017 21:45,185.38,172.68675,185.38,185.38
group,8/1/2017 22:00,185.98,172.68675,185.98,185.98
group,8/1/2017 22:15,181.42,172.68675,181.42,181.42
group,8/1/2017 22:30,179.88,172.68675,179.88,179.88
group,8/1/2017 22:45,183.92,172.68675,183.92,183.92
group,8/1/2017 23:00,179.44,172.68675,179.44,179.44
group,8/1/2017 23:15,179.94,172.68675,179.94,179.94
group,8/1/2017 23:30,177.7,172.68675,177.7,177.7
group,8/1/2017 23:45,170.09,172.68675,170.09,170.09
group,8/2/2017 0:00,177.99,172.68675,177.99,177.99
group,8/2/2017 0:15,169.72,172.68675,169.72,169.72
group,8/2/2017 0:30,180.34,172.68675,180.34,180.34
group,8/2/2017 0:45,174.96,172.68675,174.96,174.96
