CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-06-06 16:15,-0.37670,-0.70828,0.20080,2.66555
delta,2017-06-06 16:30,-0.30056,-0.56512,0.20520,2.56528
delta,2017-06-06 16:45,-0.24493,-0.46052,0.20200,2.42949
delta,2017-06-06 17:00,-0.18059,-0.33955,0.19560,2.24614
delta,2017-06-06 17:15,-0.02552,-0.04798,0.19480,1.94676
delta,2017-06-06 17:30,0.01476,0.02775,0.18840,1.80865
delta,2017-06-06 17:45,0.07088,0.13327,0.18720,1.69143
delta,2017-06-06 18:00,0.09514,0.17889,0.18200,1.59512
delta,2017-06-06 18:15,0.13645,0.25656,0.17880,1.48628
delta,2017-06-06 18:30,0.16665,0.31334,0.17880,1.42950
delta,2017-06-06 18:45,0.21272,0.39996,0.18280,1.38185
delta,2017-06-06 19:00,0.23118,0.43467,0.18240,1.34325
delta,2017-06-06 19:15,0.25447,0.47846,0.18400,1.31505
delta,2017-06-06 19:30,0.24656,0.46359,0.18040,1.29483
delta,2017-06-06 19:45,0.27463,0.51637,0.18000,1.23816
delta,2017-06-06 20:00,0.30330,0.57027,0.18320,1.21545
delta,2017-06-06 20:15,0.31632,0.59475,0.18240,1.18318
delta,2017-06-06 20:30,0.30376,0.57114,0.17640,1.14828
delta,2017-06-06 20:45,0.34438,0.64751,0.18160,1.12261
delta,2017-06-06 21:00,0.35185,0.66156,0.18080,1.10075
delta,2017-06-06 21:15,0.38701,0.72767,0.18200,1.04635
delta,2017-06-06 21:30,0.38672,0.72712,0.17920,1.01960
delta,2017-06-06 21:45,0.39097,0.73511,0.17840,1.00382
delta,2017-06-06 22:00,0.38803,0.72959,0.17680,0.99376
delta,2017-06-06 22:15,0.37019,0.69604,0.17160,0.97661
delta,2017-06-06 22:30,0.37144,0.69839,0.17200,0.97814
delta,2017-06-06 22:45,0.39601,0.74459,0.17480,0.95925
delta,2017-06-06 23:00,0.35933,0.67562,0.16880,0.96972
delta,2017-06-06 23:15,0.37973,0.71398,0.17040,0.94697
delta,2017-06-06 23:30,0.39908,0.75036,0.17520,0.95736
delta,2017-06-06 23:45,0.37809,0.71090,0.17120,0.95785
delta,2017-06-07 00:00,0.40019,0.74776,0.17440,0.94536
delta,2017-06-07 00:15,0.40583,0.75830,0.17360,0.92704
delta,2017-06-07 00:30,0.36894,0.68937,0.16880,0.94938
delta,2017-06-07 00:45,0.39952,0.74651,0.17240,0.92719
delta,2017-06-07 01:00,0.40128,0.74980,0.17440,0.94331
delta,2017-06-07 01:15,0.43594,0.81456,0.17800,0.91351
delta,2017-06-07 01:30,0.39254,0.73346,0.17080,0.92471
delta,2017-06-07 01:45,0.42187,0.78827,0.17600,0.92037
delta,2017-06-07 02:00,0.42478,0.79371,0.17640,0.91882
delta,2017-06-07 02:15,0.39210,0.73264,0.17120,0.92939
delta,2017-06-07 02:30,0.38775,0.72451,0.17280,0.95306
delta,2017-06-07 02:45,0.37351,0.69791,0.17040,0.95637
delta,2017-06-07 03:00,0.37654,0.70357,0.17280,0.97401
delta,2017-06-07 03:15,0.39960,0.74666,0.17960,0.99695
delta,2017-06-07 03:30,0.39325,0.73479,0.18120,1.02433
delta,2017-06-07 03:45,0.34367,0.64215,0.17520,1.05874
delta,2017-06-07 04:00,0.32691,0.61083,0.17440,1.08227
delta,2017-06-07 04:15,0.30090,0.56223,0.18400,1.22407
delta,2017-06-07 04:30,0.22887,0.42765,0.18000,1.31983
delta,2017-06-07 04:45,0.22911,0.42809,0.18520,1.36987
delta,2017-06-07 05:00,0.26659,0.49813,0.19560,1.40080
delta,2017-06-07 05:15,0.12350,0.23076,0.18400,1.55556
delta,2017-06-07 05:30,0.10748,0.20083,0.18640,1.60878
delta,2017-06-07 05:45,0.06132,0.11458,0.18080,1.64065
delta,2017-06-07 06:00,0.06513,0.12170,0.18840,1.70733
delta,2017-06-07 06:15,-0.01148,-0.02145,0.18640,1.83106
delta,2017-06-07 06:30,0.00113,0.00211,0.19240,1.86574
delta,2017-06-07 06:45,-0.01541,-0.02879,0.19760,1.94714
delta,2017-06-07 07:00,-0.07678,-0.14346,0.19720,2.05793
delta,2017-06-07 07:15,-0.09816,-0.18341,0.20320,2.15613
delta,2017-06-07 07:30,-0.14416,-0.26936,0.20200,2.23042
delta,2017-06-07 07:45,-0.15342,-0.28667,0.20800,2.30598
delta,2017-06-07 08:00,-0.16754,-0.31305,0.21280,2.37897
delta,2017-06-07 08:15,-0.25889,-0.48374,0.20800,2.50305
delta,2017-06-07 08:30,-0.24828,-0.46391,0.21520,2.55313
delta,2017-06-07 08:45,-0.26162,-0.48884,0.21720,2.59747
delta,2017-06-07 09:00,-0.28541,-0.53329,0.22000,2.66910
delta,2017-06-07 09:15,-0.31177,-0.58255,0.21920,2.71059
delta,2017-06-07 09:30,-0.33020,-0.61698,0.21680,2.72172
delta,2017-06-07 09:45,-0.31459,-0.58781,0.22160,2.73916
delta,2017-06-07 10:00,-0.34515,-0.64492,0.21640,2.74577
delta,2017-06-07 10:15,-0.32952,-0.61571,0.22080,2.75929
delta,2017-06-07 10:30,-0.35366,-0.66082,0.21840,2.78108
delta,2017-06-07 10:45,-0.36176,-0.67595,0.21680,2.78069
delta,2017-06-07 11:00,-0.36995,-0.69126,0.21840,2.81152
delta,2017-06-07 11:15,-0.40367,-0.75426,0.21600,2.85123
delta,2017-06-07 11:30,-0.40819,-0.76271,0.21480,2.84803
delta,2017-06-07 11:45,-0.43294,-0.80895,0.21480,2.89428
delta,2017-06-07 12:00,-0.42009,-0.78494,0.21880,2.90910
delta,2017-06-07 12:15,-0.40828,-0.76288,0.22360,2.93363
delta,2017-06-07 12:30,-0.41852,-0.78201,0.22120,2.92946
delta,2017-06-07 12:45,-0.41836,-0.78171,0.22520,2.96799
delta,2017-06-07 13:00,-0.46736,-0.87327,0.22000,3.00908
delta,2017-06-07 13:15,-0.47989,-0.89668,0.21960,3.02860
delta,2017-06-07 13:30,-0.53368,-0.99719,0.21320,3.06696
delta,2017-06-07 13:45,-0.49904,-0.93246,0.22160,3.08381
delta,2017-06-07 14:00,-0.49614,-0.92704,0.22160,3.07838
delta,2017-06-07 14:15,-0.53058,-0.99139,0.21320,3.06117
delta,2017-06-07 14:30,-0.55957,-1.04556,0.20840,3.06874
delta,2017-06-07 14:45,-0.52091,-0.97333,0.21400,3.05088
delta,2017-06-07 15:00,-0.52949,-0.98936,0.20880,3.01643
delta,2017-06-07 15:15,-0.53552,-1.00062,0.20120,2.95393
delta,2017-06-07 15:30,-0.49026,-0.91606,0.20440,2.90041
delta,2017-06-07 15:45,-0.48131,-0.89933,0.20000,2.84097
delta,2017-06-07 16:00,-0.45663,-0.85322,0.19800,2.77544
delta,2017-06-07 16:15,-0.39590,-0.73974,0.20080,2.68916
delta,2017-06-07 16:30,-0.35419,-0.66181,0.19360,2.54133
delta,2017-06-07 16:45,-0.24785,-0.46311,0.19920,2.39697
delta,2017-06-07 17:00,-0.19689,-0.36789,0.19360,2.24740
delta,2017-06-07 17:15,0.03476,0.06495,0.20240,1.89999
delta,2017-06-07 17:30,-0.01878,-0.03509,0.17920,1.77481
delta,2017-06-07 17:45,0.04169,0.07790,0.17960,1.66570
delta,2017-06-07 18:00,0.08589,0.16049,0.17640,1.55203
delta,2017-06-07 18:15,0.14979,0.27988,0.17840,1.45206
delta,2017-06-07 18:30,0.16319,0.30492,0.17480,1.39208
delta,2017-06-07 18:45,0.17135,0.32017,0.17440,1.37294
delta,2017-06-07 19:00,0.21717,0.40578,0.17840,1.32615
delta,2017-06-07 19:15,0.21633,0.40421,0.17680,1.31219
delta,2017-06-07 19:30,0.24210,0.45237,0.17840,1.27957
delta,2017-06-07 19:45,0.24956,0.46631,0.17680,1.25011
delta,2017-06-07 20:00,0.26578,0.49661,0.17800,1.23146
delta,2017-06-07 20:15,0.30855,0.57653,0.18120,1.18261
delta,2017-06-07 20:30,0.28928,0.54052,0.17440,1.15259
delta,2017-06-07 20:45,0.31495,0.58849,0.17560,1.11629
delta,2017-06-07 21:00,0.31095,0.58101,0.17360,1.10432
delta,2017-06-07 21:15,0.33046,0.61747,0.17440,1.07564
delta,2017-06-07 21:30,0.33821,0.63195,0.17200,1.03786
delta,2017-06-07 21:45,0.37026,0.69183,0.17640,1.02068
delta,2017-06-07 22:00,0.36171,0.67586,0.17240,0.99785
delta,2017-06-07 22:15,0.33253,0.62134,0.16480,0.97858
delta,2017-06-07 22:30,0.34295,0.64081,0.16640,0.97465
delta,2017-06-07 22:45,0.39339,0.73505,0.17520,0.96584
delta,2017-06-07 23:00,0.39575,0.73946,0.17400,0.94976
delta,2017-06-07 23:15,0.36549,0.68292,0.16800,0.94805
delta,2017-06-07 23:30,0.41982,0.78444,0.17960,0.95916
delta,2017-06-07 23:45,0.40155,0.75030,0.17440,0.94281
delta,2017-06-08 00:00,0.37321,0.69093,0.17440,0.93566
delta,2017-06-08 00:15,0.39319,0.72792,0.17640,0.91731
delta,2017-06-08 00:30,0.39300,0.72757,0.17640,0.91766
delta,2017-06-08 00:45,0.33635,0.62269,0.16640,0.92927
delta,2017-06-08 01:00,0.35799,0.66275,0.16960,0.91907
delta,2017-06-08 01:15,0.35860,0.66388,0.17000,0.92167
delta,2017-06-08 01:30,0.36292,0.67188,0.17000,0.91367
delta,2017-06-08 01:45,0.37463,0.69356,0.17160,0.90691
delta,2017-06-08 02:00,0.36742,0.68021,0.17200,0.92399
delta,2017-06-08 02:15,0.37206,0.68880,0.17360,0.93032
delta,2017-06-08 02:30,0.32702,0.60542,0.16640,0.94654
delta,2017-06-08 02:45,0.32814,0.60749,0.16960,0.97433
delta,2017-06-08 03:00,0.31559,0.58426,0.16800,0.98265
delta,2017-06-08 03:15,0.30500,0.56465,0.16760,0.99851
delta,2017-06-08 03:30,0.30628,0.56702,0.16880,1.00733
delta,2017-06-08 03:45,0.32882,0.60875,0.17520,1.02530
delta,2017-06-08 04:00,0.31774,0.58824,0.17720,1.06445
delta,2017-06-08 04:15,0.29570,0.54744,0.18240,1.15377
delta,2017-06-08 04:30,0.28661,0.53061,0.18720,1.21535
delta,2017-06-08 04:45,0.20298,0.37578,0.18080,1.31050
delta,2017-06-08 05:00,0.17411,0.32233,0.18120,1.36768
delta,2017-06-08 05:15,0.08921,0.16516,0.17720,1.48753
delta,2017-06-08 05:30,0.05416,0.10027,0.17880,1.56735
delta,2017-06-08 05:45,0.09632,0.17832,0.18840,1.57885
delta,2017-06-08 06:00,0.08644,0.16003,0.19400,1.64936
delta,2017-06-08 06:15,0.03717,0.06881,0.19920,1.78907
delta,2017-06-08 06:30,0.02914,0.05395,0.20120,1.82258
delta,2017-06-08 06:45,-0.00206,-0.00381,0.20600,1.92514
delta,2017-06-08 07:00,-0.03306,-0.06120,0.20440,1.96759
delta,2017-06-08 07:15,-0.05154,-0.09542,0.21280,2.08015
delta,2017-06-08 07:30,-0.05941,-0.10999,0.21800,2.14322
delta,2017-06-08 07:45,-0.13138,-0.24323,0.21400,2.23916
delta,2017-06-08 08:00,-0.20054,-0.37126,0.21480,2.37465
delta,2017-06-08 08:15,-0.20008,-0.37041,0.21600,2.38498
delta,2017-06-08 08:30,-0.21450,-0.39711,0.22200,2.46765
delta,2017-06-08 08:45,-0.15830,-0.29306,0.23960,2.52776
delta,2017-06-08 09:00,-0.18657,-0.34540,0.23640,2.55025
delta,2017-06-08 09:15,-0.21624,-0.40033,0.23720,2.61265
delta,2017-06-08 09:30,-0.25098,-0.46464,0.23280,2.63591
delta,2017-06-08 09:45,-0.27565,-0.51032,0.23160,2.67041
delta,2017-06-08 10:00,-0.30827,-0.57071,0.22640,2.68230
delta,2017-06-08 10:15,-0.30385,-0.56252,0.23080,2.71513
delta,2017-06-08 10:30,-0.34389,-0.63665,0.22760,2.75942
delta,2017-06-08 10:45,-0.32983,-0.61062,0.23120,2.76696
delta,2017-06-08 11:00,-0.34456,-0.63789,0.23120,2.79424
delta,2017-06-08 11:15,-0.37849,-0.70071,0.23080,2.85332
delta,2017-06-08 11:30,-0.36560,-0.67684,0.23320,2.85185
delta,2017-06-08 11:45,-0.40018,-0.74086,0.22440,2.83379
delta,2017-06-08 12:00,-0.39300,-0.72757,0.22760,2.85033
delta,2017-06-08 12:15,-0.42027,-0.77805,0.22880,2.91202
delta,2017-06-08 12:30,-0.46136,-0.85412,0.22600,2.96198
delta,2017-06-08 12:45,-0.43912,-0.81295,0.23080,2.96557
delta,2017-06-08 13:00,-0.45805,-0.84800,0.22840,2.97822
delta,2017-06-08 13:15,-0.48254,-0.89334,0.22840,3.02357
delta,2017-06-08 13:30,-0.49189,-0.91065,0.22640,3.02223
delta,2017-06-08 13:45,-0.51157,-0.94708,0.22680,3.06239
delta,2017-06-08 14:00,-0.51271,-0.94919,0.22680,3.06449
delta,2017-06-08 14:15,-0.56991,-1.05509,0.21800,3.08833
delta,2017-06-08 14:30,-0.53664,-0.99349,0.22080,3.05285
delta,2017-06-08 14:45,-0.54722,-1.01308,0.21960,3.06123
delta,2017-06-08 15:00,-0.51425,-0.95204,0.22000,3.00394
delta,2017-06-08 15:15,-0.52339,-0.96896,0.21440,2.96862
delta,2017-06-08 15:30,-0.49176,-0.91041,0.21320,2.89888
delta,2017-06-08 15:45,-0.47712,-0.88330,0.21280,2.86803
delta,2017-06-08 16:00,-0.44399,-0.82197,0.21440,2.82162
delta,2017-06-08 16:15,-0.42055,-0.77857,0.20960,2.73345
delta,2017-06-08 16:30,-0.36307,-0.67216,0.20680,2.60095
delta,2017-06-08 16:45,-0.30641,-0.56726,0.20480,2.47738
delta,2017-06-08 17:00,-0.22357,-0.41390,0.20280,2.30537
delta,2017-06-08 17:15,-0.04589,-0.08496,0.20120,1.96150
delta,2017-06-08 17:30,-0.03251,-0.06019,0.19000,1.83227
delta,2017-06-08 17:45,0.00213,0.00394,0.18720,1.74203
delta,2017-06-08 18:00,0.04267,0.07900,0.18520,1.64832
delta,2017-06-08 18:15,0.12675,0.23465,0.18560,1.49638
delta,2017-06-08 18:30,0.16783,0.31071,0.18520,1.41661
delta,2017-06-08 18:45,0.18361,0.33992,0.18280,1.36501
delta,2017-06-08 19:00,0.21073,0.39013,0.18440,1.32973
delta,2017-06-08 19:15,0.23143,0.42845,0.18600,1.30633
delta,2017-06-08 19:30,0.26022,0.48175,0.18880,1.27914
delta,2017-06-08 19:45,0.24797,0.45907,0.18320,1.24958
delta,2017-06-08 20:00,0.31046,0.57476,0.19040,1.20104
delta,2017-06-08 20:15,0.32259,0.59722,0.19040,1.17859
delta,2017-06-08 20:30,0.30486,0.56439,0.18200,1.13308
delta,2017-06-08 20:45,0.32075,0.59381,0.18240,1.10738
delta,2017-06-08 21:00,0.32032,0.59301,0.18040,1.08953
delta,2017-06-08 21:15,0.32970,0.61038,0.17680,1.03859
delta,2017-06-08 21:30,0.36671,0.67890,0.18000,0.99991
delta,2017-06-08 21:45,0.37944,0.70246,0.18240,0.99873
delta,2017-06-08 22:00,0.37684,0.69765,0.18000,0.98116
delta,2017-06-08 22:15,0.36947,0.68401,0.17800,0.97615
delta,2017-06-08 22:30,0.38087,0.70511,0.17840,0.95878
delta,2017-06-08 22:45,0.36480,0.67536,0.17520,0.95868
delta,2017-06-08 23:00,0.40778,0.75493,0.18240,0.94626
delta,2017-06-08 23:15,0.38590,0.71442,0.17760,0.94200
delta,2017-06-08 23:30,0.34821,0.64465,0.17040,0.94465
delta,2017-06-08 23:45,0.38986,0.72176,0.17720,0.93093
delta,2017-06-09 00:00,0.35071,0.65424,0.17680,0.92054
delta,2017-06-09 00:15,0.36985,0.68994,0.18120,0.92400
delta,2017-06-09 00:30,0.39296,0.73305,0.18640,0.92721
delta,2017-06-09 00:45,0.40614,0.75764,0.18720,0.90976
delta,2017-06-09 01:00,0.36854,0.68750,0.17920,0.90864
delta,2017-06-09 01:15,0.37736,0.70395,0.18240,0.92067
delta,2017-06-09 01:30,0.37608,0.70156,0.18000,0.90170
delta,2017-06-09 01:45,0.36595,0.68267,0.17840,0.90635
delta,2017-06-09 02:00,0.34477,0.64315,0.17400,0.90667
delta,2017-06-09 02:15,0.36727,0.68513,0.18040,0.92169
delta,2017-06-09 02:30,0.38506,0.71831,0.18360,0.91700
delta,2017-06-09 02:45,0.34315,0.64013,0.17960,0.95957
delta,2017-06-09 03:00,0.36780,0.68612,0.18160,0.93138
delta,2017-06-09 03:15,0.36342,0.67795,0.18320,0.95382
delta,2017-06-09 03:30,0.33467,0.62431,0.17840,0.96471
delta,2017-06-09 03:45,0.32256,0.60172,0.17800,0.98373
delta,2017-06-09 04:00,0.30264,0.56456,0.17880,1.02802
delta,2017-06-09 04:15,0.24056,0.44876,0.17760,1.13313
delta,2017-06-09 04:30,0.22048,0.41130,0.18240,1.21333
delta,2017-06-09 04:45,0.23339,0.43538,0.19120,1.26763
delta,2017-06-09 05:00,0.23547,0.43926,0.19560,1.30295
delta,2017-06-09 05:15,0.12367,0.23070,0.18760,1.44024
delta,2017-06-09 05:30,0.09063,0.16907,0.18600,1.48763
delta,2017-06-09 05:45,0.10317,0.19246,0.19320,1.52838
delta,2017-06-09 06:00,0.10856,0.20251,0.20200,1.59669
delta,2017-06-09 06:15,0.06580,0.12275,0.20720,1.72279
delta,2017-06-09 06:30,0.01777,0.03315,0.20400,1.78389
delta,2017-06-09 06:45,-0.02638,-0.04921,0.20480,1.87337
delta,2017-06-09 07:00,-0.02829,-0.05277,0.21600,1.97669
delta,2017-06-09 07:15,-0.06858,-0.12793,0.21960,2.08390
delta,2017-06-09 07:30,-0.11095,-0.20697,0.21920,2.15939
delta,2017-06-09 07:45,-0.16503,-0.30786,0.22040,2.27096
delta,2017-06-09 08:00,-0.23287,-0.43441,0.22000,2.39395
delta,2017-06-09 08:15,-0.26121,-0.48728,0.22240,2.46819
delta,2017-06-09 08:30,-0.32432,-0.60501,0.21880,2.55385
delta,2017-06-09 08:45,-0.36533,-0.68151,0.21720,2.61610
delta,2017-06-09 09:00,-0.38616,-0.72037,0.21960,2.67635
delta,2017-06-09 09:15,-0.37871,-0.70647,0.22600,2.71946
delta,2017-06-09 09:30,-0.41942,-0.78241,0.22360,2.77401
delta,2017-06-09 09:45,-0.38200,-0.71261,0.23240,2.78260
delta,2017-06-09 10:00,-0.38750,-0.72287,0.23600,2.82492
delta,2017-06-09 10:15,-0.41684,-0.77760,0.23720,2.89034
delta,2017-06-09 10:30,-0.42330,-0.78965,0.24120,2.93803
delta,2017-06-09 10:45,-0.44397,-0.82821,0.23600,2.93027
delta,2017-06-09 11:00,-0.47456,-0.88527,0.23240,2.95527
delta,2017-06-09 11:15,-0.40484,-0.75521,0.24720,2.95701
delta,2017-06-09 11:30,-0.43504,-0.81155,0.23720,2.92429
delta,2017-06-09 11:45,-0.43004,-0.80222,0.24320,2.96841
delta,2017-06-09 12:00,-0.45005,-0.83955,0.24240,2.99862
delta,2017-06-09 12:15,-0.42260,-0.78834,0.24560,2.97590
delta,2017-06-09 12:30,-0.43360,-0.80886,0.24480,2.98931
delta,2017-06-09 12:45,-0.44243,-0.82534,0.24840,3.03783
delta,2017-06-09 13:00,-0.47390,-0.88404,0.24680,3.08228
delta,2017-06-09 13:15,-0.48064,-0.89661,0.24640,3.09129
delta,2017-06-09 13:30,-0.46157,-0.86104,0.24600,3.05215
delta,2017-06-09 13:45,-0.46726,-0.87165,0.24480,3.05210
delta,2017-06-09 14:00,-0.48738,-0.90919,0.24320,3.07537
delta,2017-06-09 14:15,-0.51944,-0.96899,0.23760,3.08531
delta,2017-06-09 14:30,-0.54807,-1.02240,0.22640,3.03895
delta,2017-06-09 14:45,-0.51982,-0.96970,0.22960,3.01476
delta,2017-06-09 15:00,-0.53361,-0.99543,0.22600,3.00840
delta,2017-06-09 15:15,-0.47047,-0.87764,0.23200,2.94407
delta,2017-06-09 15:30,-0.46363,-0.86488,0.23120,2.92419
delta,2017-06-09 15:45,-0.47737,-0.89051,0.22480,2.89280
delta,2017-06-09 16:00,-0.41581,-0.77568,0.23000,2.82428
delta,2017-06-09 16:15,-0.42474,-0.79234,0.21760,2.73049
delta,2017-06-09 16:30,-0.34373,-0.64121,0.22080,2.60787
delta,2017-06-09 16:45,-0.28467,-0.53104,0.21760,2.46919
delta,2017-06-09 17:00,-0.19085,-0.35602,0.21840,2.30130
delta,2017-06-09 17:15,-0.03440,-0.06417,0.21480,1.97739
delta,2017-06-09 17:30,-0.02039,-0.03804,0.19920,1.81230
delta,2017-06-09 17:45,0.04485,0.08367,0.20080,1.70486
delta,2017-06-09 18:00,0.07165,0.13366,0.19360,1.59073
delta,2017-06-09 18:15,0.15806,0.29485,0.19760,1.46518
delta,2017-06-09 18:30,0.18252,0.34048,0.19360,1.38390
delta,2017-06-09 18:45,0.20881,0.38953,0.19280,1.32775
delta,2017-06-09 19:00,0.28421,0.53018,0.20640,1.30823
delta,2017-06-09 19:15,0.29656,0.55322,0.20480,1.27094
delta,2017-06-09 19:30,0.34425,0.64218,0.21200,1.24610
delta,2017-06-09 19:45,0.32497,0.60622,0.20440,1.21437
delta,2017-06-09 20:00,0.36338,0.67787,0.21120,1.20330
delta,2017-06-09 20:15,0.40114,0.74831,0.21480,1.16490
delta,2017-06-09 20:30,0.40254,0.75092,0.21120,1.13024
delta,2017-06-09 20:45,0.33902,0.63243,0.19760,1.12760
delta,2017-06-09 21:00,0.35629,0.66464,0.19640,1.08469
delta,2017-06-09 21:15,0.38013,0.70912,0.19680,1.04378
delta,2017-06-09 21:30,0.40464,0.75484,0.19920,1.01944
delta,2017-06-09 21:45,0.40628,0.75790,0.19720,0.99856
delta,2017-06-09 22:00,0.42983,0.80183,0.20040,0.98314
delta,2017-06-09 22:15,0.42316,0.78939,0.19760,0.97064
delta,2017-06-09 22:30,0.41151,0.76766,0.19480,0.96742
delta,2017-06-09 22:45,0.44115,0.82295,0.20000,0.95845
delta,2017-06-09 23:00,0.45444,0.84774,0.20480,0.97642
delta,2017-06-09 23:15,0.43082,0.80368,0.19720,0.95278
delta,2017-06-09 23:30,0.41763,0.77907,0.19480,0.95602
delta,2017-06-09 23:45,0.37548,0.70044,0.18520,0.94912
delta,2017-06-10 00:00,0.26758,0.32693,0.18960,0.92506
delta,2017-06-10 00:15,0.24721,0.30205,0.18640,0.92882
delta,2017-06-10 00:30,0.24061,0.29398,0.18560,0.93161
delta,2017-06-10 00:45,0.28470,0.34785,0.19320,0.92792
delta,2017-06-10 01:00,0.30613,0.37404,0.19560,0.91759
delta,2017-06-10 01:15,0.30123,0.36805,0.19280,0.90509
delta,2017-06-10 01:30,0.27337,0.33401,0.18920,0.91534
delta,2017-06-10 01:45,0.27701,0.33846,0.19000,0.91619
delta,2017-06-10 02:00,0.24409,0.29823,0.18360,0.91415
delta,2017-06-10 02:15,0.23598,0.28833,0.18120,0.90822
delta,2017-06-10 02:30,0.23241,0.28396,0.18200,0.91786
delta,2017-06-10 02:45,0.24314,0.29707,0.18920,0.95228
delta,2017-06-10 03:00,0.23560,0.28786,0.18520,0.93508
delta,2017-06-10 03:15,0.23902,0.29204,0.19080,0.96788
delta,2017-06-10 03:30,0.25726,0.31433,0.19240,0.95617
delta,2017-06-10 03:45,0.20695,0.25286,0.18400,0.96217
delta,2017-06-10 04:00,0.22911,0.27993,0.19160,0.98528
delta,2017-06-10 04:15,0.22102,0.27005,0.19240,1.00045
delta,2017-06-10 04:30,0.17697,0.21623,0.18840,1.02785
delta,2017-06-10 04:45,0.17092,0.20883,0.19080,1.05109
delta,2017-06-10 05:00,0.19670,0.24033,0.19360,1.03809
delta,2017-06-10 05:15,0.04819,0.05888,0.18080,1.13501
delta,2017-06-10 05:30,0.09563,0.11684,0.18840,1.12723
delta,2017-06-10 05:45,0.12300,0.15028,0.19040,1.10700
delta,2017-06-10 06:00,0.08181,0.09996,0.18600,1.12828
delta,2017-06-10 06:15,-0.01671,-0.02042,0.18320,1.23015
delta,2017-06-10 06:30,-0.05882,-0.07187,0.18200,1.27369
delta,2017-06-10 06:45,-0.09533,-0.11648,0.17800,1.29187
delta,2017-06-10 07:00,-0.11560,-0.14124,0.17720,1.31136
delta,2017-06-10 07:15,-0.15662,-0.19136,0.17960,1.37733
delta,2017-06-10 07:30,-0.15157,-0.18519,0.18560,1.41079
delta,2017-06-10 07:45,-0.17110,-0.20905,0.18880,1.45578
delta,2017-06-10 08:00,-0.24275,-0.29660,0.18640,1.52747
delta,2017-06-10 08:15,-0.25821,-0.31549,0.18800,1.55692
delta,2017-06-10 08:30,-0.25602,-0.31281,0.18840,1.55689
delta,2017-06-10 08:45,-0.28934,-0.35352,0.18640,1.58439
delta,2017-06-10 09:00,-0.25507,-0.31165,0.19240,1.58214
delta,2017-06-10 09:15,-0.28290,-0.34565,0.19040,1.60294
delta,2017-06-10 09:30,-0.34885,-0.42623,0.18360,1.63862
delta,2017-06-10 09:45,-0.33066,-0.40401,0.19040,1.66129
delta,2017-06-10 10:00,-0.35348,-0.43189,0.18640,1.66276
delta,2017-06-10 10:15,-0.39164,-0.47851,0.18600,1.70674
delta,2017-06-10 10:30,-0.39211,-0.47909,0.18720,1.71524
delta,2017-06-10 10:45,-0.41455,-0.50651,0.18640,1.73738
delta,2017-06-10 11:00,-0.45203,-0.55230,0.18520,1.77524
delta,2017-06-10 11:15,-0.41344,-0.50515,0.18680,1.73865
delta,2017-06-10 11:30,-0.40493,-0.49475,0.18640,1.72562
delta,2017-06-10 11:45,-0.36025,-0.44016,0.18520,1.66310
delta,2017-06-10 12:00,-0.34985,-0.42745,0.18320,1.63719
delta,2017-06-10 12:15,-0.27283,-0.33335,0.18320,1.54308
delta,2017-06-10 12:30,-0.26290,-0.32122,0.18200,1.52303
delta,2017-06-10 12:45,-0.25122,-0.30695,0.18200,1.50876
delta,2017-06-10 13:00,-0.23336,-0.28512,0.17960,1.47109
delta,2017-06-10 13:15,-0.20334,-0.24844,0.18040,1.43969
delta,2017-06-10 13:30,-0.18861,-0.23045,0.18280,1.43755
delta,2017-06-10 13:45,-0.17527,-0.21415,0.18360,1.42653
delta,2017-06-10 14:00,-0.16819,-0.20550,0.18200,1.40731
delta,2017-06-10 14:15,-0.19006,-0.23222,0.17560,1.39177
delta,2017-06-10 14:30,-0.13908,-0.16993,0.18080,1.36382
delta,2017-06-10 14:45,-0.15261,-0.18646,0.17960,1.37243
delta,2017-06-10 15:00,-0.13560,-0.16568,0.18080,1.35957
delta,2017-06-10 15:15,-0.13434,-0.16414,0.18320,1.37387
delta,2017-06-10 15:30,-0.10220,-0.12487,0.18240,1.32932
delta,2017-06-10 15:45,-0.10476,-0.12800,0.18040,1.31925
delta,2017-06-10 16:00,-0.10496,-0.12824,0.17960,1.31421
delta,2017-06-10 16:15,-0.05253,-0.06418,0.18640,1.29505
delta,2017-06-10 16:30,-0.06770,-0.08272,0.18240,1.28717
delta,2017-06-10 16:45,-0.07338,-0.08966,0.18040,1.28091
delta,2017-06-10 17:00,-0.04739,-0.05790,0.18240,1.26236
delta,2017-06-10 17:15,-0.00338,-0.00413,0.18240,1.20858
delta,2017-06-10 17:30,0.00906,0.01107,0.18080,1.18282
delta,2017-06-10 17:45,0.00461,0.00563,0.17840,1.17241
delta,2017-06-10 18:00,0.04422,0.05403,0.18120,1.14251
delta,2017-06-10 18:15,0.04981,0.06086,0.17920,1.12247
delta,2017-06-10 18:30,0.05603,0.06846,0.17640,1.09637
delta,2017-06-10 18:45,0.06700,0.08186,0.17720,1.08827
delta,2017-06-10 19:00,0.08537,0.10431,0.17960,1.08166
delta,2017-06-10 19:15,0.12216,0.14926,0.18240,1.05519
delta,2017-06-10 19:30,0.12091,0.14773,0.18320,1.06200
delta,2017-06-10 19:45,0.13970,0.17069,0.18560,1.05490
delta,2017-06-10 20:00,0.14847,0.18140,0.18760,1.05739
