CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-09-08 11:45,-0.39091,-1.08407,0.34682,4.51252
delta,2017-09-08 12:00,-0.34491,-0.95650,0.35941,4.50940
delta,2017-09-08 12:15,-0.38076,-1.05592,0.35199,4.53548
delta,2017-09-08 12:30,-0.38631,-1.07131,0.35000,4.53121
delta,2017-09-08 12:45,-0.36934,-1.02425,0.36198,4.60255
delta,2017-09-08 13:00,-0.40602,-1.12597,0.34613,4.54760
delta,2017-09-08 13:15,-0.40447,-1.12168,0.34813,4.56308
delta,2017-09-08 13:30,-0.37103,-1.02894,0.35687,4.55676
delta,2017-09-08 13:45,-0.40509,-1.12340,0.34776,4.56112
delta,2017-09-08 14:00,-0.43523,-1.20698,0.34601,4.62740
delta,2017-09-08 14:15,-0.41552,-1.15232,0.34734,4.58592
delta,2017-09-08 14:30,-0.39900,-1.10651,0.34650,4.53180
delta,2017-09-08 14:45,-0.38634,-1.07140,0.34543,4.48612
delta,2017-09-08 15:00,-0.43616,-1.20956,0.33292,4.50060
delta,2017-09-08 15:15,-0.43104,-1.19536,0.32732,4.43105
delta,2017-09-08 15:30,-0.41546,-1.15215,0.32225,4.33772
delta,2017-09-08 15:45,-0.40417,-1.12084,0.32143,4.29832
delta,2017-09-08 16:00,-0.34188,-0.94810,0.31979,4.10936
delta,2017-09-08 16:15,-0.30175,-0.83681,0.31535,3.95416
delta,2017-09-08 16:30,-0.29102,-0.80706,0.30229,3.79532
delta,2017-09-08 16:45,-0.21793,-0.60436,0.30226,3.59233
delta,2017-09-08 17:00,-0.13696,-0.37982,0.30292,3.37428
delta,2017-09-08 17:15,-0.01113,-0.03087,0.28131,2.81171
delta,2017-09-08 17:30,0.01512,0.04193,0.27098,2.63680
delta,2017-09-08 17:45,0.03218,0.08924,0.25835,2.46464
delta,2017-09-08 18:00,0.12164,0.33733,0.26571,2.28932
delta,2017-09-08 18:15,0.18685,0.51817,0.26889,2.13992
delta,2017-09-08 18:30,0.20167,0.55927,0.26515,2.06184
delta,2017-09-08 18:45,0.25818,0.71598,0.27360,1.98865
delta,2017-09-08 19:00,0.28918,0.80195,0.27635,1.92988
delta,2017-09-08 19:15,0.31681,0.87858,0.27273,1.81748
delta,2017-09-08 19:30,0.32849,0.91097,0.27006,1.75869
delta,2017-09-08 19:45,0.32790,0.90933,0.26937,1.75348
delta,2017-09-08 20:00,0.35279,0.97836,0.27043,1.69496
delta,2017-09-08 20:15,0.34866,0.96690,0.26427,1.64552
delta,2017-09-08 20:30,0.34020,0.94344,0.26000,1.62676
delta,2017-09-08 20:45,0.30270,0.83945,0.24776,1.60977
delta,2017-09-08 21:00,0.34926,0.96857,0.25569,1.55904
delta,2017-09-08 21:15,0.30479,0.84524,0.24079,1.53505
delta,2017-09-08 21:30,0.31094,0.86230,0.23874,1.49776
delta,2017-09-08 21:45,0.32708,0.90706,0.24013,1.46673
delta,2017-09-08 22:00,0.32936,0.91338,0.24062,1.46524
delta,2017-09-08 22:15,0.33362,0.92519,0.23717,1.41932
delta,2017-09-08 22:30,0.32575,0.90337,0.23746,1.44400
delta,2017-09-08 22:45,0.31965,0.88645,0.23161,1.40309
delta,2017-09-08 23:00,0.29455,0.81685,0.22547,1.41200
delta,2017-09-08 23:15,0.30796,0.85403,0.22838,1.40361
delta,2017-09-08 23:30,0.30014,0.83235,0.22390,1.38100
delta,2017-09-08 23:45,0.25571,0.70913,0.21203,1.38689
delta,2017-09-09 00:00,0.18432,0.33618,0.21993,1.36560
delta,2017-09-09 00:15,0.16933,0.30884,0.21484,1.35356
delta,2017-09-09 00:30,0.11968,0.21829,0.20350,1.35637
delta,2017-09-09 00:45,0.18515,0.33770,0.21688,1.34048
delta,2017-09-09 01:00,0.15846,0.28902,0.20725,1.31465
delta,2017-09-09 01:15,0.17189,0.31351,0.20969,1.30904
delta,2017-09-09 01:30,0.18340,0.33451,0.21043,1.29376
delta,2017-09-09 01:45,0.18824,0.34333,0.21083,1.28801
delta,2017-09-09 02:00,0.19228,0.35070,0.21116,1.28320
delta,2017-09-09 02:15,0.16199,0.29546,0.20682,1.30488
delta,2017-09-09 02:30,0.18028,0.32882,0.20921,1.29001
delta,2017-09-09 02:45,0.16186,0.29522,0.20405,1.28368
delta,2017-09-09 03:00,0.19792,0.36099,0.21293,1.28661
delta,2017-09-09 03:15,0.16711,0.30480,0.20669,1.29452
delta,2017-09-09 03:30,0.14699,0.26810,0.20846,1.34492
delta,2017-09-09 03:45,0.15013,0.27383,0.20995,1.35073
delta,2017-09-09 04:00,0.18050,0.32922,0.21364,1.32388
delta,2017-09-09 04:15,0.14607,0.26642,0.21197,1.37376
delta,2017-09-09 04:30,0.19262,0.35132,0.22480,1.38813
delta,2017-09-09 04:45,0.15642,0.28530,0.22009,1.41772
delta,2017-09-09 05:00,0.19028,0.34706,0.22857,1.42156
delta,2017-09-09 05:15,0.23286,0.42472,0.24622,1.48048
delta,2017-09-09 05:30,0.19297,0.35196,0.23722,1.48360
delta,2017-09-09 05:45,0.22856,0.41688,0.24952,1.51385
delta,2017-09-09 06:00,0.19374,0.35337,0.24030,1.50604
delta,2017-09-09 06:15,0.17832,0.32524,0.25060,1.61385
delta,2017-09-09 06:30,0.16374,0.29865,0.24848,1.62404
delta,2017-09-09 06:45,0.12768,0.23288,0.24868,1.69136
delta,2017-09-09 07:00,0.06713,0.12244,0.24248,1.75381
delta,2017-09-09 07:15,0.03477,0.06342,0.25259,1.89108
delta,2017-09-09 07:30,-0.01190,-0.02170,0.24919,1.94988
delta,2017-09-09 07:45,-0.00814,-0.01485,0.25875,2.01700
delta,2017-09-09 08:00,-0.01599,-0.02916,0.26439,2.07497
delta,2017-09-09 08:15,-0.12614,-0.23007,0.25504,2.20352
delta,2017-09-09 08:30,-0.05813,-0.10602,0.27715,2.25056
delta,2017-09-09 08:45,-0.12768,-0.23288,0.26559,2.28796
delta,2017-09-09 09:00,-0.15542,-0.28347,0.27475,2.40944
delta,2017-09-09 09:15,-0.20291,-0.37009,0.27457,2.49464
delta,2017-09-09 09:30,-0.18722,-0.34147,0.28316,2.53251
delta,2017-09-09 09:45,-0.23060,-0.42060,0.27758,2.56844
delta,2017-09-09 10:00,-0.21465,-0.39150,0.28186,2.57248
delta,2017-09-09 10:15,-0.27224,-0.49654,0.28156,2.67520
delta,2017-09-09 10:30,-0.26515,-0.48361,0.28208,2.66628
delta,2017-09-09 10:45,-0.34009,-0.62030,0.26772,2.69184
delta,2017-09-09 11:00,-0.32495,-0.59268,0.27866,2.74888
delta,2017-09-09 11:15,-0.30769,-0.56120,0.27836,2.71508
delta,2017-09-09 11:30,-0.31753,-0.57915,0.28113,2.75447
delta,2017-09-09 11:45,-0.35009,-0.63854,0.27252,2.74724
delta,2017-09-09 12:00,-0.30967,-0.56481,0.27756,2.71252
delta,2017-09-09 12:15,-0.22054,-0.40225,0.26681,2.46676
delta,2017-09-09 12:30,-0.19386,-0.35359,0.27221,2.45988
delta,2017-09-09 12:45,-0.19663,-0.35864,0.26679,2.42300
delta,2017-09-09 13:00,-0.23465,-0.42798,0.25499,2.40104
delta,2017-09-09 13:15,-0.20030,-0.36533,0.25168,2.31276
delta,2017-09-09 13:30,-0.18760,-0.34217,0.24869,2.26647
delta,2017-09-09 13:45,-0.19385,-0.35357,0.24789,2.27169
delta,2017-09-09 14:00,-0.24135,-0.44020,0.23816,2.28304
delta,2017-09-09 14:15,-0.16306,-0.29741,0.24960,2.22876
delta,2017-09-09 14:30,-0.15800,-0.28818,0.24702,2.19957
delta,2017-09-09 14:45,-0.19542,-0.35643,0.23936,2.20856
delta,2017-09-09 15:00,-0.15008,-0.27373,0.24747,2.18860
delta,2017-09-09 15:15,-0.13815,-0.25197,0.24918,2.18008
delta,2017-09-09 15:30,-0.15110,-0.27559,0.24396,2.16329
delta,2017-09-09 15:45,-0.12989,-0.23691,0.24244,2.11287
delta,2017-09-09 16:00,-0.12632,-0.23040,0.24384,2.11717
delta,2017-09-09 16:15,-0.11289,-0.20590,0.24171,2.07620
delta,2017-09-09 16:30,-0.07992,-0.14577,0.24030,2.00516
delta,2017-09-09 16:45,-0.07767,-0.14166,0.23928,1.99316
delta,2017-09-09 17:00,-0.08378,-0.15281,0.22917,1.92608
delta,2017-09-09 17:15,-0.01344,-0.02451,0.23717,1.85968
delta,2017-09-09 17:30,-0.06567,-0.11978,0.22508,1.86140
delta,2017-09-09 17:45,-0.02678,-0.04884,0.22492,1.78924
delta,2017-09-09 18:00,0.01396,0.02546,0.22769,1.73636
delta,2017-09-09 18:15,0.01038,0.01893,0.22495,1.72168
delta,2017-09-09 18:30,0.03052,0.05567,0.22599,1.69300
delta,2017-09-09 18:45,0.07564,0.13796,0.23476,1.67856
delta,2017-09-09 19:00,0.03353,0.06116,0.22089,1.64804
delta,2017-09-09 19:15,0.08373,0.15272,0.22713,1.60476
delta,2017-09-09 19:30,0.05815,0.10606,0.21947,1.59216
delta,2017-09-09 19:45,0.10553,0.19248,0.22391,1.54008
delta,2017-09-09 20:00,0.11405,0.20802,0.22230,1.51208
delta,2017-09-09 20:15,0.09940,0.18130,0.21879,1.51164
delta,2017-09-09 20:30,0.13768,0.25112,0.22366,1.47952
delta,2017-09-09 20:45,0.10291,0.18770,0.21330,1.46276
delta,2017-09-09 21:00,0.12968,0.23653,0.21917,1.45936
delta,2017-09-09 21:15,0.11397,0.20787,0.21361,1.44500
delta,2017-09-09 21:30,0.07815,0.14254,0.19977,1.40324
delta,2017-09-09 21:45,0.13123,0.23935,0.21241,1.40424
delta,2017-09-09 22:00,0.11744,0.21420,0.20377,1.36253
delta,2017-09-09 22:15,0.11035,0.20127,0.20271,1.36727
delta,2017-09-09 22:30,0.10856,0.19800,0.19783,1.33276
delta,2017-09-09 22:45,0.13157,0.23997,0.20324,1.33265
delta,2017-09-09 23:00,0.09786,0.17849,0.19571,1.33588
delta,2017-09-09 23:15,0.10930,0.19935,0.20044,1.35159
delta,2017-09-09 23:30,0.06326,0.11538,0.19089,1.36169
delta,2017-09-09 23:45,0.10563,0.19266,0.19924,1.34900
delta,2017-09-10 00:00,0.09864,0.16451,0.19771,1.32412
delta,2017-09-10 00:15,0.04571,0.07623,0.18758,1.33612
delta,2017-09-10 00:30,0.12762,0.21284,0.20178,1.30644
delta,2017-09-10 00:45,0.09697,0.16172,0.19428,1.30108
delta,2017-09-10 01:00,0.11274,0.18803,0.19614,1.28880
delta,2017-09-10 01:15,0.08752,0.14596,0.19164,1.29696
delta,2017-09-10 01:30,0.10957,0.18274,0.19493,1.28496
delta,2017-09-10 01:45,0.09452,0.15764,0.18861,1.26248
delta,2017-09-10 02:00,0.11102,0.18516,0.19403,1.27576
delta,2017-09-10 02:15,0.10612,0.17698,0.18877,1.24432
delta,2017-09-10 02:30,0.09303,0.15515,0.19125,1.28484
delta,2017-09-10 02:45,0.15134,0.25240,0.20226,1.27048
delta,2017-09-10 03:00,0.07896,0.13169,0.18501,1.26133
delta,2017-09-10 03:15,0.11537,0.19241,0.19274,1.25880
delta,2017-09-10 03:30,0.09386,0.15654,0.19138,1.28444
delta,2017-09-10 03:45,0.13257,0.22110,0.19763,1.26692
delta,2017-09-10 04:00,0.11862,0.19783,0.19592,1.27732
delta,2017-09-10 04:15,0.14786,0.24660,0.20420,1.29089
delta,2017-09-10 04:30,0.07645,0.12750,0.18822,1.28968
delta,2017-09-10 04:45,0.09541,0.15912,0.19316,1.29524
delta,2017-09-10 05:00,0.12787,0.21326,0.19967,1.29012
delta,2017-09-10 05:15,0.10129,0.16893,0.19542,1.30244
delta,2017-09-10 05:30,0.14434,0.24073,0.20666,1.31529
delta,2017-09-10 05:45,0.12653,0.21102,0.20249,1.31360
delta,2017-09-10 06:00,0.17058,0.28449,0.20594,1.26612
delta,2017-09-10 06:15,0.17956,0.29947,0.20925,1.27605
delta,2017-09-10 06:30,0.19044,0.31761,0.21367,1.29120
delta,2017-09-10 06:45,0.14645,0.24425,0.20786,1.32081
delta,2017-09-10 07:00,0.17095,0.28511,0.21691,1.34808
delta,2017-09-10 07:15,0.13884,0.23155,0.22051,1.42876
delta,2017-09-10 07:30,0.10063,0.16783,0.22173,1.50165
delta,2017-09-10 07:45,0.10629,0.17727,0.22568,1.52196
delta,2017-09-10 08:00,0.07485,0.12483,0.22562,1.57396
delta,2017-09-10 08:15,0.00361,0.00602,0.22001,1.65052
delta,2017-09-10 08:30,0.00962,0.01604,0.22429,1.67272
delta,2017-09-10 08:45,0.01623,0.02707,0.22865,1.69453
delta,2017-09-10 09:00,-0.06933,-0.11563,0.22326,1.79663
delta,2017-09-10 09:15,-0.02392,-0.03989,0.23628,1.81892
delta,2017-09-10 09:30,-0.05522,-0.09209,0.23334,1.84900
delta,2017-09-10 09:45,-0.06368,-0.10620,0.23746,1.89412
delta,2017-09-10 10:00,-0.10225,-0.17053,0.23850,1.96627
delta,2017-09-10 10:15,-0.07217,-0.12036,0.24569,1.97024
delta,2017-09-10 10:30,-0.08495,-0.14168,0.24364,1.97613
delta,2017-09-10 10:45,-0.13005,-0.21689,0.24071,2.02928
delta,2017-09-10 11:00,-0.11153,-0.18601,0.25075,2.07400
delta,2017-09-10 11:15,-0.16124,-0.26891,0.24611,2.12196
delta,2017-09-10 11:30,-0.09081,-0.15145,0.26027,2.11112
delta,2017-09-10 11:45,-0.18728,-0.31234,0.24242,2.13760
delta,2017-09-10 12:00,-0.13242,-0.22085,0.25336,2.12848
delta,2017-09-10 12:15,-0.21483,-0.35829,0.23772,2.14817
delta,2017-09-10 12:30,-0.20272,-0.33809,0.24235,2.16284
delta,2017-09-10 12:45,-0.18829,-0.31403,0.24549,2.16240
delta,2017-09-10 13:00,-0.22666,-0.37802,0.23978,2.18341
delta,2017-09-10 13:15,-0.17962,-0.29957,0.24928,2.17648
delta,2017-09-10 13:30,-0.21339,-0.35589,0.24506,2.20104
delta,2017-09-10 13:45,-0.16854,-0.28109,0.24615,2.13444
delta,2017-09-10 14:00,-0.20333,-0.33911,0.24538,2.18665
delta,2017-09-10 14:15,-0.18090,-0.30170,0.24891,2.17584
delta,2017-09-10 14:30,-0.24395,-0.40685,0.24133,2.22392
delta,2017-09-10 14:45,-0.22137,-0.36920,0.24135,2.18640
delta,2017-09-10 15:00,-0.15212,-0.25370,0.25270,2.15637
delta,2017-09-10 15:15,-0.15529,-0.25899,0.25086,2.14779
delta,2017-09-10 15:30,-0.17319,-0.28884,0.24730,2.15085
delta,2017-09-10 15:45,-0.16933,-0.28241,0.24129,2.09916
delta,2017-09-10 16:00,-0.14709,-0.24531,0.24629,2.09972
delta,2017-09-10 16:15,-0.15171,-0.25302,0.23655,2.03408
delta,2017-09-10 16:30,-0.10710,-0.17862,0.24066,1.99064
delta,2017-09-10 16:45,-0.08941,-0.14912,0.23812,1.94201
delta,2017-09-10 17:00,-0.06944,-0.11581,0.23582,1.89139
delta,2017-09-10 17:15,-0.07538,-0.12572,0.22088,1.78880
delta,2017-09-10 17:30,-0.01981,-0.03304,0.23303,1.78760
delta,2017-09-10 17:45,-0.02727,-0.04548,0.23142,1.78793
delta,2017-09-10 18:00,-0.00263,-0.00439,0.22859,1.72552
delta,2017-09-10 18:15,0.00593,0.00989,0.22691,1.69860
delta,2017-09-10 18:30,0.01395,0.02327,0.23057,1.71277
delta,2017-09-10 18:45,0.02639,0.04401,0.23211,1.70364
delta,2017-09-10 19:00,0.00256,0.00427,0.22806,1.71288
delta,2017-09-10 19:15,-0.01125,-0.01876,0.22228,1.69240
delta,2017-09-10 19:30,0.05848,0.09753,0.23376,1.66253
delta,2017-09-10 19:45,0.03868,0.06451,0.22926,1.66168
delta,2017-09-10 20:00,0.06099,0.10172,0.22853,1.61896
delta,2017-09-10 20:15,0.01674,0.02792,0.22190,1.64285
delta,2017-09-10 20:30,0.08169,0.13624,0.23160,1.60756
delta,2017-09-10 20:45,0.07045,0.11750,0.22946,1.61020
delta,2017-09-10 21:00,0.08838,0.14740,0.22649,1.55793
delta,2017-09-10 21:15,0.05047,0.08417,0.21536,1.53736
delta,2017-09-10 21:30,0.04923,0.08210,0.21403,1.52940
delta,2017-09-10 21:45,0.03310,0.05520,0.20891,1.51776
delta,2017-09-10 22:00,0.03042,0.05073,0.20614,1.50137
delta,2017-09-10 22:15,0.04863,0.08110,0.20987,1.49908
delta,2017-09-10 22:30,0.03821,0.06373,0.20650,1.49109
delta,2017-09-10 22:45,0.07450,0.12425,0.20959,1.45384
delta,2017-09-10 23:00,0.03176,0.05297,0.20141,1.46352
delta,2017-09-10 23:15,0.06100,0.10173,0.20597,1.44909
delta,2017-09-10 23:30,0.02878,0.04800,0.19974,1.45592
delta,2017-09-10 23:45,0.06710,0.11191,0.20615,1.44028
delta,2017-09-11 00:00,0.24924,0.79184,0.20106,1.42145
delta,2017-09-11 00:15,0.24945,0.79250,0.20153,1.42596
delta,2017-09-11 00:30,0.22526,0.71565,0.19310,1.41000
delta,2017-09-11 00:45,0.25559,0.81201,0.20165,1.40780
delta,2017-09-11 01:00,0.25601,0.81334,0.19950,1.38280
delta,2017-09-11 01:15,0.25340,0.80505,0.19865,1.38172
delta,2017-09-11 01:30,0.22224,0.70606,0.19136,1.40044
delta,2017-09-11 01:45,0.27618,0.87742,0.20560,1.38584
delta,2017-09-11 02:00,0.23819,0.75673,0.19414,1.38040
delta,2017-09-11 02:15,0.24940,0.79234,0.19781,1.38516
delta,2017-09-11 02:30,0.20694,0.65745,0.18772,1.40900
delta,2017-09-11 02:45,0.24230,0.76979,0.19721,1.40112
delta,2017-09-11 03:00,0.20630,0.65542,0.19104,1.44756
delta,2017-09-11 03:15,0.21236,0.67467,0.20873,1.62308
delta,2017-09-11 03:30,0.18900,0.60045,0.21318,1.74628
delta,2017-09-11 03:45,0.15051,0.47817,0.20873,1.81956
delta,2017-09-11 04:00,0.15861,0.50390,0.21874,1.90400
delta,2017-09-11 04:15,0.13100,0.41619,0.22567,2.06804
delta,2017-09-11 04:30,0.11254,0.35754,0.22477,2.11676
delta,2017-09-11 04:45,0.17014,0.54053,0.25008,2.21240
delta,2017-09-11 05:00,0.14607,0.46406,0.25009,2.28897
delta,2017-09-11 05:15,0.11862,0.37686,0.26531,2.54372
delta,2017-09-11 05:30,0.15399,0.48923,0.28549,2.65348
delta,2017-09-11 05:45,0.10475,0.33279,0.27841,2.73200
delta,2017-09-11 06:00,0.12354,0.39249,0.29208,2.82276
delta,2017-09-11 06:15,0.03365,0.10691,0.28819,3.06552
delta,2017-09-11 06:30,0.02885,0.09166,0.30058,3.21720
delta,2017-09-11 06:45,0.00353,0.01121,0.30560,3.35288
delta,2017-09-11 07:00,-0.01314,-0.04175,0.30968,3.45076
delta,2017-09-11 07:15,-0.05130,-0.16298,0.31525,3.63332
delta,2017-09-11 07:30,-0.06636,-0.21083,0.32316,3.76820
delta,2017-09-11 07:45,-0.11003,-0.34957,0.32743,3.95396
delta,2017-09-11 08:00,-0.11104,-0.35277,0.33853,4.07936
delta,2017-09-11 08:15,-0.15570,-0.49466,0.34133,4.25207
delta,2017-09-11 08:30,-0.15783,-0.50143,0.35037,4.35836
delta,2017-09-11 08:45,-0.18965,-0.60252,0.34698,4.42212
delta,2017-09-11 09:00,-0.19924,-0.63299,0.35121,4.49917
delta,2017-09-11 09:15,-0.22471,-0.71390,0.35409,4.61176
delta,2017-09-11 09:30,-0.22020,-0.69958,0.36009,4.66348
delta,2017-09-11 09:45,-0.24383,-0.77465,0.36023,4.74012
delta,2017-09-11 10:00,-0.21566,-0.68515,0.37620,4.82644
delta,2017-09-11 10:15,-0.25495,-0.80998,0.37319,4.91812
delta,2017-09-11 10:30,-0.25096,-0.79730,0.37979,4.97808
delta,2017-09-11 10:45,-0.27963,-0.88838,0.37838,5.05364
delta,2017-09-11 11:00,-0.25885,-0.82237,0.38630,5.07480
delta,2017-09-11 11:15,-0.34899,-1.10874,0.36981,5.17965
delta,2017-09-11 11:30,-0.32159,-1.02169,0.37912,5.19508
delta,2017-09-11 11:45,-0.35369,-1.12367,0.37578,5.26032
delta,2017-09-11 12:00,-0.35619,-1.13162,0.37743,5.28644
delta,2017-09-11 12:15,-0.37548,-1.19290,0.37636,5.33592
delta,2017-09-11 12:30,-0.36816,-1.16964,0.38058,5.35912
delta,2017-09-11 12:45,-0.36127,-1.14775,0.38303,5.36420
delta,2017-09-11 13:00,-0.36978,-1.17479,0.38192,5.37899
delta,2017-09-11 13:15,-0.39192,-1.24513,0.37470,5.36988
delta,2017-09-11 13:30,-0.37890,-1.20377,0.38123,5.40040
delta,2017-09-11 13:45,-0.36751,-1.16758,0.38453,5.40056
delta,2017-09-11 14:00,-0.37908,-1.20434,0.37612,5.34472
delta,2017-09-11 14:15,-0.36168,-1.14906,0.38009,5.33312
delta,2017-09-11 14:30,-0.38707,-1.22972,0.37013,5.30416
delta,2017-09-11 14:45,-0.36177,-1.14934,0.37097,5.23304
delta,2017-09-11 15:00,-0.36340,-1.15452,0.36964,5.22356
delta,2017-09-11 15:15,-0.44818,-1.42387,0.34224,5.19132
delta,2017-09-11 15:30,-0.38150,-1.21203,0.35272,5.09484
delta,2017-09-11 15:45,-0.40474,-1.28586,0.33895,5.01708
delta,2017-09-11 16:00,-0.34939,-1.11001,0.34373,4.89384
delta,2017-09-11 16:15,-0.32807,-1.04228,0.33080,4.68380
delta,2017-09-11 16:30,-0.29216,-0.92819,0.32311,4.48504
delta,2017-09-11 16:45,-0.22494,-0.71463,0.31606,4.19385
delta,2017-09-11 17:00,-0.16326,-0.51868,0.30616,3.88892
delta,2017-09-11 17:15,0.01174,0.03730,0.29426,3.20196
delta,2017-09-11 17:30,0.02195,0.06974,0.27414,2.94803
delta,2017-09-11 17:45,0.09205,0.29244,0.27992,2.78897
delta,2017-09-11 18:00,0.12010,0.38156,0.27181,2.61056
delta,2017-09-11 18:15,0.18477,0.58701,0.27069,2.39280
delta,2017-09-11 18:30,0.22496,0.71470,0.27397,2.30120
delta,2017-09-11 18:45,0.21783,0.69205,0.26725,2.24988
delta,2017-09-11 19:00,0.22498,0.71476,0.26178,2.16696
delta,2017-09-11 19:15,0.28879,0.91749,0.27129,2.06892
delta,2017-09-11 19:30,0.29549,0.93877,0.26522,1.98081
delta,2017-09-11 19:45,0.28697,0.91170,0.25885,1.93775
delta,2017-09-11 20:00,0.32642,1.03704,0.26430,1.87244
delta,2017-09-11 20:15,0.29287,0.93045,0.25129,1.83581
delta,2017-09-11 20:30,0.29721,0.94424,0.24939,1.80108
delta,2017-09-11 20:45,0.27743,0.88140,0.24046,1.76560
delta,2017-09-11 21:00,0.26504,0.84203,0.23354,1.72880
delta,2017-09-11 21:15,0.25229,0.80153,0.22497,1.67496
delta,2017-09-11 21:30,0.25703,0.81658,0.22416,1.65100
delta,2017-09-11 21:45,0.27749,0.88159,0.22831,1.63168
delta,2017-09-11 22:00,0.26184,0.83187,0.22020,1.59212
delta,2017-09-11 22:15,0.27592,0.87660,0.22248,1.57248
delta,2017-09-11 22:30,0.30466,0.96790,0.22855,1.54800
delta,2017-09-11 22:45,0.28109,0.89302,0.21981,1.52668
delta,2017-09-11 23:00,0.30953,0.98338,0.22702,1.51568
delta,2017-09-11 23:15,0.27572,0.87596,0.21726,1.51569
delta,2017-09-11 23:30,0.28976,0.92057,0.21967,1.49760
delta,2017-09-11 23:45,0.26017,0.82656,0.21198,1.50696
delta,2017-09-12 00:00,0.26877,0.79932,0.21936,1.50573
delta,2017-09-12 00:15,0.27520,0.81845,0.22041,1.49764
delta,2017-09-12 00:30,0.26962,0.80185,0.21541,1.46172
delta,2017-09-12 00:45,0.27257,0.81063,0.21484,1.44696
delta,2017-09-12 01:00,0.26333,0.78315,0.21169,1.44132
delta,2017-09-12 01:15,0.28027,0.83353,0.21444,1.41984
delta,2017-09-12 01:30,0.24233,0.72069,0.20357,1.41844
delta,2017-09-12 01:45,0.27263,0.81080,0.20994,1.39529
delta,2017-09-12 02:00,0.26408,0.78538,0.20726,1.39256
delta,2017-09-12 02:15,0.28079,0.83507,0.21073,1.37932
delta,2017-09-12 02:30,0.25896,0.77015,0.20440,1.37772
delta,2017-09-12 02:45,0.26045,0.77458,0.20523,1.38201
delta,2017-09-12 03:00,0.25966,0.77223,0.20747,1.40788
delta,2017-09-12 03:15,0.27100,0.80596,0.22175,1.52424
delta,2017-09-12 03:30,0.23003,0.68411,0.21813,1.60804
delta,2017-09-12 03:45,0.23229,0.69083,0.22112,1.63273
delta,2017-09-12 04:00,0.24581,0.73104,0.22632,1.64716
delta,2017-09-12 04:15,0.17046,0.50695,0.22322,1.83868
delta,2017-09-12 04:30,0.17160,0.51034,0.23174,1.92480
delta,2017-09-12 04:45,0.19195,0.57086,0.24811,2.03632
delta,2017-09-12 05:00,0.19452,0.57850,0.25566,2.10800
delta,2017-09-12 05:15,0.14386,0.42784,0.26438,2.35028
delta,2017-09-12 05:30,0.16494,0.49053,0.27678,2.41792
delta,2017-09-12 05:45,0.10257,0.30504,0.26954,2.52732
delta,2017-09-12 06:00,0.13132,0.39055,0.28446,2.59861
delta,2017-09-12 06:15,0.03947,0.11738,0.28415,2.86851
delta,2017-09-12 06:30,0.02843,0.08455,0.29610,3.02692
delta,2017-09-12 06:45,-0.00735,-0.02186,0.29309,3.10168
delta,2017-09-12 07:00,-0.03957,-0.11768,0.29429,3.21012
delta,2017-09-12 07:15,-0.05471,-0.16271,0.30961,3.41611
delta,2017-09-12 07:30,-0.08599,-0.25574,0.31352,3.55024
delta,2017-09-12 07:45,-0.13410,-0.39881,0.31454,3.70404
delta,2017-09-12 08:00,-0.12355,-0.36744,0.33221,3.85836
delta,2017-09-12 08:15,-0.20271,-0.60286,0.32326,3.99972
delta,2017-09-12 08:30,-0.23947,-0.71219,0.32261,4.10223
delta,2017-09-12 08:45,-0.30835,-0.91704,0.31811,4.25980
delta,2017-09-12 09:00,-0.25742,-0.76557,0.33393,4.27456
delta,2017-09-12 09:15,-0.25933,-0.77125,0.34581,4.40508
delta,2017-09-12 09:30,-0.31612,-0.94014,0.33584,4.46920
delta,2017-09-12 09:45,-0.32301,-0.96063,0.34136,4.54772
delta,2017-09-12 10:00,-0.27310,-0.81220,0.35974,4.59241
delta,2017-09-12 10:15,-0.34141,-1.01536,0.34663,4.65780
delta,2017-09-12 10:30,-0.31536,-0.93788,0.35325,4.64988
delta,2017-09-12 10:45,-0.33329,-0.99121,0.35413,4.71245
delta,2017-09-12 11:00,-0.32197,-0.95754,0.35807,4.72019
delta,2017-09-12 11:15,-0.34730,-1.03287,0.35636,4.77756
delta,2017-09-12 11:30,-0.33803,-1.00530,0.35810,4.76828
delta,2017-09-12 11:45,-0.36577,-1.08780,0.35252,4.79212
delta,2017-09-12 12:00,-0.35549,-1.05723,0.35647,4.80308
delta,2017-09-12 12:15,-0.37410,-1.11258,0.35391,4.83152
delta,2017-09-12 12:30,-0.37109,-1.10363,0.35806,4.86616
delta,2017-09-12 12:45,-0.40830,-1.21429,0.34803,4.87144
delta,2017-09-12 13:00,-0.36962,-1.09925,0.36031,4.88544
delta,2017-09-12 13:15,-0.40881,-1.21581,0.35430,4.93883
delta,2017-09-12 13:30,-0.41121,-1.22294,0.35264,4.92852
delta,2017-09-12 13:45,-0.41989,-1.24876,0.34744,4.89971
delta,2017-09-12 14:00,-0.37540,-1.11644,0.35932,4.89224
delta,2017-09-12 14:15,-0.39380,-1.17117,0.35221,4.87224
delta,2017-09-12 14:30,-0.40415,-1.20195,0.34764,4.85500
delta,2017-09-12 14:45,-0.38511,-1.14532,0.35430,4.86836
delta,2017-09-12 15:00,-0.37282,-1.10877,0.34850,4.77088
delta,2017-09-12 15:15,-0.40020,-1.19020,0.34233,4.78747
delta,2017-09-12 15:30,-0.38882,-1.15635,0.33631,4.69032
