CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-06-23 14:15,-0.42912,-1.47137,0.39506,5.35518
delta,2017-06-23 14:30,-0.39866,-1.36693,0.39988,5.29812
delta,2017-06-23 14:45,-0.41585,-1.42587,0.39608,5.31973
delta,2017-06-23 15:00,-0.42322,-1.45114,0.38934,5.27872
delta,2017-06-23 15:15,-0.40935,-1.40358,0.38542,5.19264
delta,2017-06-23 15:30,-0.39448,-1.35260,0.38846,5.17156
delta,2017-06-23 15:45,-0.39810,-1.36501,0.38400,5.14011
delta,2017-06-23 16:00,-0.38255,-1.31169,0.37950,5.04255
delta,2017-06-23 16:15,-0.33351,-1.14354,0.37838,4.86340
delta,2017-06-23 16:30,-0.31130,-1.06739,0.37370,4.74122
delta,2017-06-23 16:45,-0.26634,-0.91323,0.37066,4.55717
delta,2017-06-23 17:00,-0.18388,-0.63049,0.36892,4.25730
delta,2017-06-23 17:15,-0.04887,-0.16757,0.36012,3.70789
delta,2017-06-23 17:30,-0.01617,-0.05544,0.35090,3.50512
delta,2017-06-23 17:45,0.04256,0.14593,0.35686,3.36235
delta,2017-06-23 18:00,0.09487,0.32529,0.35746,3.18890
delta,2017-06-23 18:15,0.14387,0.49330,0.34176,2.86654
delta,2017-06-23 18:30,0.15177,0.52039,0.33306,2.75392
delta,2017-06-23 18:45,0.18536,0.63556,0.33568,2.66449
delta,2017-06-23 19:00,0.21707,0.74429,0.33588,2.55773
delta,2017-06-23 19:15,0.24416,0.83718,0.32836,2.39090
delta,2017-06-23 19:30,0.27838,0.95451,0.33666,2.35518
delta,2017-06-23 19:45,0.28664,0.98283,0.32932,2.25471
delta,2017-06-23 20:00,0.32537,1.11563,0.33878,2.21492
delta,2017-06-23 20:15,0.32587,1.11735,0.32946,2.12158
delta,2017-06-23 20:30,0.32303,1.10761,0.32468,2.08430
delta,2017-06-23 20:45,0.33950,1.16408,0.32614,2.04221
delta,2017-06-23 21:00,0.33619,1.15273,0.32000,1.99318
delta,2017-06-23 21:15,0.32790,1.12431,0.31330,1.95573
delta,2017-06-23 21:30,0.33613,1.15253,0.31256,1.92024
delta,2017-06-23 21:45,0.34358,1.17807,0.31166,1.88584
delta,2017-06-23 22:00,0.34155,1.17111,0.30860,1.86274
delta,2017-06-23 22:15,0.34356,1.17800,0.30566,1.82695
delta,2017-06-23 22:30,0.32219,1.10473,0.30012,1.84572
delta,2017-06-23 22:45,0.33799,1.15890,0.30354,1.82520
delta,2017-06-23 23:00,0.34171,1.17166,0.30090,1.78650
delta,2017-06-23 23:15,0.32492,1.11409,0.29644,1.80021
delta,2017-06-23 23:30,0.34047,1.16741,0.30114,1.79310
delta,2017-06-23 23:45,0.32096,1.10051,0.29054,1.75580
delta,2017-06-24 00:00,0.27115,0.64859,0.29498,1.74927
delta,2017-06-24 00:15,0.28199,0.67452,0.29564,1.72870
delta,2017-06-24 00:30,0.26474,0.63326,0.29082,1.73078
delta,2017-06-24 00:45,0.27984,0.66938,0.29250,1.70831
delta,2017-06-24 01:00,0.27448,0.65656,0.29012,1.70178
delta,2017-06-24 01:15,0.27972,0.66909,0.29276,1.71072
delta,2017-06-24 01:30,0.27636,0.66105,0.28926,1.69030
delta,2017-06-24 01:45,0.27414,0.65574,0.28900,1.69352
delta,2017-06-24 02:00,0.30444,0.72822,0.29648,1.68183
delta,2017-06-24 02:15,0.28112,0.67244,0.28890,1.67599
delta,2017-06-24 02:30,0.29070,0.69535,0.29036,1.66496
delta,2017-06-24 02:45,0.27496,0.65770,0.28416,1.65220
delta,2017-06-24 03:00,0.28433,0.68012,0.28992,1.67659
delta,2017-06-24 03:15,0.26936,0.64431,0.28442,1.66770
delta,2017-06-24 03:30,0.26084,0.62393,0.28602,1.70110
delta,2017-06-24 03:45,0.26646,0.63737,0.28702,1.69579
delta,2017-06-24 04:00,0.24741,0.59180,0.28538,1.72802
delta,2017-06-24 04:15,0.23757,0.56827,0.29216,1.80667
delta,2017-06-24 04:30,0.23224,0.55552,0.29294,1.82576
delta,2017-06-24 04:45,0.21876,0.52327,0.29442,1.87004
delta,2017-06-24 05:00,0.19177,0.45871,0.28952,1.89474
delta,2017-06-24 05:15,0.15801,0.37796,0.29072,1.98526
delta,2017-06-24 05:30,0.15949,0.38150,0.29432,2.01100
delta,2017-06-24 05:45,0.13061,0.31242,0.29244,2.06479
delta,2017-06-24 06:00,0.11722,0.28039,0.29678,2.13212
delta,2017-06-24 06:15,0.01391,0.03327,0.28556,2.28802
delta,2017-06-24 06:30,-0.01442,-0.03449,0.28486,2.35009
delta,2017-06-24 06:45,-0.00744,-0.01780,0.28602,2.34283
delta,2017-06-24 07:00,-0.03435,-0.08217,0.28820,2.42492
delta,2017-06-24 07:15,-0.13184,-0.31536,0.28456,2.62853
delta,2017-06-24 07:30,-0.15338,-0.36688,0.28924,2.71808
delta,2017-06-24 07:45,-0.18945,-0.45316,0.28966,2.80777
delta,2017-06-24 08:00,-0.21952,-0.52509,0.28568,2.84735
delta,2017-06-24 08:15,-0.25504,-0.61006,0.28820,2.95281
delta,2017-06-24 08:30,-0.29217,-0.69887,0.28712,3.03283
delta,2017-06-24 08:45,-0.33927,-0.81153,0.27874,3.07738
delta,2017-06-24 09:00,-0.31728,-0.75893,0.29144,3.12801
delta,2017-06-24 09:15,-0.37678,-0.90126,0.28340,3.20499
delta,2017-06-24 09:30,-0.38037,-0.90985,0.28998,3.26706
delta,2017-06-24 09:45,-0.41211,-0.98577,0.28432,3.29697
delta,2017-06-24 10:00,-0.41423,-0.99084,0.29126,3.35846
delta,2017-06-24 10:15,-0.37939,-0.90750,0.29968,3.34357
delta,2017-06-24 10:30,-0.36676,-0.87729,0.29956,3.31238
delta,2017-06-24 10:45,-0.35088,-0.83930,0.30810,3.34383
delta,2017-06-24 11:00,-0.40230,-0.96230,0.29706,3.37708
delta,2017-06-24 11:15,-0.36708,-0.87806,0.30912,3.39085
delta,2017-06-24 11:30,-0.37647,-0.90052,0.30666,3.39332
delta,2017-06-24 11:45,-0.33398,-0.79888,0.31524,3.36144
delta,2017-06-24 12:00,-0.29785,-0.71246,0.32316,3.33938
delta,2017-06-24 12:15,-0.25225,-0.60338,0.31690,3.17942
delta,2017-06-24 12:30,-0.26241,-0.62768,0.30470,3.10456
delta,2017-06-24 12:45,-0.25386,-0.60723,0.30546,3.09027
delta,2017-06-24 13:00,-0.25862,-0.61862,0.30198,3.07338
delta,2017-06-24 13:15,-0.26966,-0.64503,0.29246,3.02242
delta,2017-06-24 13:30,-0.24477,-0.58549,0.29568,2.98904
delta,2017-06-24 13:45,-0.25727,-0.61539,0.29464,3.01048
delta,2017-06-24 14:00,-0.24909,-0.59582,0.30092,3.04198
delta,2017-06-24 14:15,-0.22113,-0.52894,0.29782,2.94988
delta,2017-06-24 14:30,-0.24137,-0.57736,0.29572,2.98121
delta,2017-06-24 14:45,-0.23465,-0.56128,0.29464,2.95637
delta,2017-06-24 15:00,-0.21641,-0.51765,0.30182,2.97110
delta,2017-06-24 15:15,-0.25642,-0.61336,0.28634,2.94098
delta,2017-06-24 15:30,-0.27820,-0.66545,0.27866,2.93065
delta,2017-06-24 15:45,-0.24181,-0.57841,0.28540,2.89838
delta,2017-06-24 16:00,-0.24107,-0.57664,0.28332,2.87970
delta,2017-06-24 16:15,-0.20804,-0.49763,0.28082,2.78039
delta,2017-06-24 16:30,-0.16958,-0.40564,0.28450,2.71830
delta,2017-06-24 16:45,-0.17499,-0.41858,0.28058,2.69938
delta,2017-06-24 17:00,-0.08567,-0.20492,0.29854,2.63173
delta,2017-06-24 17:15,-0.03657,-0.08748,0.30092,2.53364
delta,2017-06-24 17:30,-0.04372,-0.10458,0.29592,2.51007
delta,2017-06-24 17:45,-0.02951,-0.07059,0.29506,2.46910
delta,2017-06-24 18:00,0.01404,0.03358,0.29924,2.39892
delta,2017-06-24 18:15,0.06015,0.14388,0.29624,2.26422
delta,2017-06-24 18:30,0.10492,0.25097,0.30198,2.20380
delta,2017-06-24 18:45,0.11100,0.26551,0.30132,2.18388
delta,2017-06-24 19:00,0.15309,0.36619,0.30648,2.12514
delta,2017-06-24 19:15,0.18768,0.44893,0.30584,2.03722
delta,2017-06-24 19:30,0.19737,0.47211,0.30872,2.03744
delta,2017-06-24 19:45,0.19592,0.46864,0.30412,2.00352
delta,2017-06-24 20:00,0.23370,0.55901,0.30914,1.95396
delta,2017-06-24 20:15,0.23697,0.56683,0.30610,1.92143
delta,2017-06-24 20:30,0.23543,0.56315,0.30342,1.90332
delta,2017-06-24 20:45,0.23108,0.55274,0.29874,1.87570
delta,2017-06-24 21:00,0.22678,0.54246,0.29564,1.86076
delta,2017-06-24 21:15,0.22349,0.53459,0.29410,1.85612
delta,2017-06-24 21:30,0.25467,0.60917,0.29850,1.81729
delta,2017-06-24 21:45,0.23434,0.56054,0.29104,1.80528
delta,2017-06-24 22:00,0.24642,0.58944,0.29376,1.79850
delta,2017-06-24 22:15,0.24953,0.59688,0.29016,1.76180
delta,2017-06-24 22:30,0.24956,0.59695,0.29274,1.78272
delta,2017-06-24 22:45,0.25453,0.60884,0.28844,1.73586
delta,2017-06-24 23:00,0.27644,0.66124,0.29724,1.75498
delta,2017-06-24 23:15,0.27413,0.65572,0.29228,1.72019
delta,2017-06-24 23:30,0.27853,0.66624,0.29212,1.70836
delta,2017-06-24 23:45,0.26807,0.64122,0.29088,1.72332
delta,2017-06-25 00:00,0.23806,0.51631,0.29512,1.68174
delta,2017-06-25 00:15,0.20714,0.44925,0.28562,1.67804
delta,2017-06-25 00:30,0.23142,0.50191,0.29040,1.66098
delta,2017-06-25 00:45,0.20524,0.44513,0.28338,1.66548
delta,2017-06-25 01:00,0.22033,0.47786,0.28780,1.66566
delta,2017-06-25 01:15,0.20731,0.44962,0.28304,1.65844
delta,2017-06-25 01:30,0.23633,0.51256,0.29102,1.65495
delta,2017-06-25 01:45,0.22801,0.49452,0.28998,1.66524
delta,2017-06-25 02:00,0.22930,0.49732,0.28832,1.65008
delta,2017-06-25 02:15,0.26019,0.56431,0.29298,1.61780
delta,2017-06-25 02:30,0.21150,0.45871,0.28042,1.62984
delta,2017-06-25 02:45,0.23878,0.51788,0.28484,1.60360
delta,2017-06-25 03:00,0.22869,0.49599,0.28358,1.61612
delta,2017-06-25 03:15,0.19844,0.43038,0.27852,1.64402
delta,2017-06-25 03:30,0.21140,0.45849,0.27978,1.62530
delta,2017-06-25 03:45,0.20962,0.45463,0.28000,1.63080
delta,2017-06-25 04:00,0.20515,0.44494,0.28146,1.65137
delta,2017-06-25 04:15,0.20176,0.43759,0.28272,1.66810
delta,2017-06-25 04:30,0.19826,0.42999,0.28508,1.69328
delta,2017-06-25 04:45,0.18459,0.40035,0.28148,1.69610
delta,2017-06-25 05:00,0.17547,0.38057,0.27518,1.66896
delta,2017-06-25 05:15,0.17824,0.38657,0.28110,1.70706
delta,2017-06-25 05:30,0.15355,0.33303,0.27128,1.68746
delta,2017-06-25 05:45,0.13195,0.28618,0.27150,1.73594
delta,2017-06-25 06:00,0.10779,0.23378,0.26648,1.75094
delta,2017-06-25 06:15,0.08693,0.18854,0.26686,1.79904
delta,2017-06-25 06:30,0.03691,0.08005,0.25660,1.83108
delta,2017-06-25 06:45,0.03672,0.07964,0.26236,1.87440
delta,2017-06-25 07:00,0.01069,0.02318,0.26104,1.92102
delta,2017-06-25 07:15,-0.05138,-0.11143,0.25306,1.99622
delta,2017-06-25 07:30,-0.03883,-0.08422,0.26056,2.02484
delta,2017-06-25 07:45,-0.05267,-0.11423,0.26204,2.06590
delta,2017-06-25 08:00,-0.06957,-0.15089,0.26312,2.11058
delta,2017-06-25 08:15,-0.09614,-0.20851,0.26514,2.18326
delta,2017-06-25 08:30,-0.10151,-0.22016,0.27062,2.23572
delta,2017-06-25 08:45,-0.10432,-0.22625,0.27292,2.25896
delta,2017-06-25 09:00,-0.07881,-0.17093,0.28712,2.30938
delta,2017-06-25 09:15,-0.16357,-0.35476,0.27348,2.39162
delta,2017-06-25 09:30,-0.17158,-0.37213,0.27780,2.44119
delta,2017-06-25 09:45,-0.19035,-0.41284,0.28058,2.50257
delta,2017-06-25 10:00,-0.20228,-0.43871,0.28148,2.53515
delta,2017-06-25 10:15,-0.23415,-0.50783,0.28012,2.59415
delta,2017-06-25 10:30,-0.20326,-0.44084,0.29028,2.60283
delta,2017-06-25 10:45,-0.17704,-0.38397,0.30228,2.63532
delta,2017-06-25 11:00,-0.19345,-0.41956,0.29642,2.62729
delta,2017-06-25 11:15,-0.23478,-0.50920,0.29350,2.69517
delta,2017-06-25 11:30,-0.23876,-0.51783,0.29318,2.70142
delta,2017-06-25 11:45,-0.27400,-0.59426,0.29032,2.75654
delta,2017-06-25 12:00,-0.24271,-0.52640,0.29546,2.72697
delta,2017-06-25 12:15,-0.26253,-0.56939,0.28952,2.72571
delta,2017-06-25 12:30,-0.23819,-0.51660,0.29810,2.73683
delta,2017-06-25 12:45,-0.27271,-0.59146,0.29348,2.77729
delta,2017-06-25 13:00,-0.25251,-0.54765,0.29796,2.76686
delta,2017-06-25 13:15,-0.24993,-0.54206,0.30152,2.78775
delta,2017-06-25 13:30,-0.24061,-0.52184,0.30488,2.79258
delta,2017-06-25 13:45,-0.24827,-0.53846,0.30714,2.82602
delta,2017-06-25 14:00,-0.26520,-0.57518,0.30174,2.82253
delta,2017-06-25 14:15,-0.23839,-0.51703,0.30508,2.78925
delta,2017-06-25 14:30,-0.25204,-0.54663,0.29784,2.76494
delta,2017-06-25 14:45,-0.25490,-0.55284,0.29522,2.75163
delta,2017-06-25 15:00,-0.28931,-0.62747,0.28736,2.76772
delta,2017-06-25 15:15,-0.27081,-0.58734,0.29202,2.76230
delta,2017-06-25 15:30,-0.30224,-0.65551,0.28372,2.76866
delta,2017-06-25 15:45,-0.27291,-0.59190,0.29104,2.75954
delta,2017-06-25 16:00,-0.23881,-0.51794,0.29624,2.72432
delta,2017-06-25 16:15,-0.24031,-0.52119,0.29408,2.71147
delta,2017-06-25 16:30,-0.24744,-0.53666,0.28768,2.67930
delta,2017-06-25 16:45,-0.20226,-0.43867,0.29530,2.63804
delta,2017-06-25 17:00,-0.16815,-0.36469,0.29720,2.57822
delta,2017-06-25 17:15,-0.16867,-0.36582,0.29456,2.55968
delta,2017-06-25 17:30,-0.15142,-0.32841,0.29510,2.52630
delta,2017-06-25 17:45,-0.10092,-0.21888,0.30460,2.48752
delta,2017-06-25 18:00,-0.04367,-0.09471,0.31410,2.43412
delta,2017-06-25 18:15,-0.01311,-0.02843,0.31016,2.33848
delta,2017-06-25 18:30,0.01598,0.03466,0.31190,2.28836
delta,2017-06-25 18:45,0.04760,0.10324,0.31900,2.27265
delta,2017-06-25 19:00,0.07218,0.15655,0.31556,2.19374
delta,2017-06-25 19:15,0.12558,0.27236,0.32576,2.15390
delta,2017-06-25 19:30,0.14563,0.31585,0.32772,2.12502
delta,2017-06-25 19:45,0.13916,0.30182,0.32404,2.11162
delta,2017-06-25 20:00,0.17077,0.37037,0.32960,2.08448
delta,2017-06-25 20:15,0.20174,0.43754,0.33240,2.03816
delta,2017-06-25 20:30,0.14925,0.32370,0.31520,2.02389
delta,2017-06-25 20:45,0.14557,0.31572,0.31114,2.00164
delta,2017-06-25 21:00,0.15069,0.32682,0.31016,1.98324
delta,2017-06-25 21:15,0.14356,0.31136,0.30268,1.94300
delta,2017-06-25 21:30,0.13849,0.30036,0.29836,1.92180
delta,2017-06-25 21:45,0.15340,0.33270,0.29864,1.89156
delta,2017-06-25 22:00,0.17397,0.37731,0.30366,1.88434
delta,2017-06-25 22:15,0.17909,0.38842,0.29996,1.84568
delta,2017-06-25 22:30,0.19549,0.42399,0.30144,1.82114
delta,2017-06-25 22:45,0.17405,0.37749,0.29228,1.79939
delta,2017-06-25 23:00,0.19451,0.42186,0.29954,1.80910
delta,2017-06-25 23:15,0.21305,0.46207,0.30110,1.78050
delta,2017-06-25 23:30,0.20255,0.43930,0.29674,1.77082
delta,2017-06-25 23:45,0.20233,0.43882,0.29516,1.75952
delta,2017-06-26 00:00,0.33821,1.34636,0.29280,1.78448
delta,2017-06-26 00:15,0.33152,1.31972,0.28948,1.77560
delta,2017-06-26 00:30,0.34555,1.37558,0.29526,1.78160
delta,2017-06-26 00:45,0.32842,1.30738,0.28714,1.76290
delta,2017-06-26 01:00,0.33390,1.32920,0.29100,1.78236
delta,2017-06-26 01:15,0.33117,1.31833,0.29284,1.81289
delta,2017-06-26 01:30,0.35599,1.41714,0.30262,1.81870
delta,2017-06-26 01:45,0.36268,1.44377,0.30230,1.78868
delta,2017-06-26 02:00,0.36581,1.45623,0.30504,1.80547
delta,2017-06-26 02:15,0.33303,1.32574,0.30342,1.91864
delta,2017-06-26 02:30,0.30797,1.22598,0.30170,2.00000
delta,2017-06-26 02:45,0.27703,1.10281,0.29124,2.01136
delta,2017-06-26 03:00,0.29255,1.16459,0.29916,2.03423
delta,2017-06-26 03:15,0.25180,1.00237,0.29492,2.15110
delta,2017-06-26 03:30,0.22443,0.89342,0.29104,2.21858
delta,2017-06-26 03:45,0.21611,0.86030,0.29224,2.26453
delta,2017-06-26 04:00,0.22028,0.87690,0.29918,2.32213
delta,2017-06-26 04:15,0.19350,0.77029,0.30500,2.49099
delta,2017-06-26 04:30,0.18318,0.72921,0.31228,2.60992
delta,2017-06-26 04:45,0.19675,0.78323,0.32258,2.66604
delta,2017-06-26 05:00,0.17741,0.70624,0.32682,2.78838
delta,2017-06-26 05:15,0.10178,0.40517,0.33010,3.12450
delta,2017-06-26 05:30,0.06248,0.24872,0.33478,3.33100
delta,2017-06-26 05:45,0.03039,0.12098,0.33728,3.48543
delta,2017-06-26 06:00,0.02572,0.10239,0.34508,3.58742
delta,2017-06-26 06:15,0.00046,0.00183,0.36292,3.87877
delta,2017-06-26 06:30,-0.00923,-0.03674,0.37642,4.06173
delta,2017-06-26 06:45,-0.06645,-0.26453,0.37428,4.26660
delta,2017-06-26 07:00,-0.06522,-0.25963,0.39408,4.47340
delta,2017-06-26 07:15,-0.12104,-0.48184,0.40342,4.79549
delta,2017-06-26 07:30,-0.16397,-0.65274,0.40502,4.98353
delta,2017-06-26 07:45,-0.17490,-0.69625,0.41622,5.14676
delta,2017-06-26 08:00,-0.24551,-0.97733,0.40624,5.32112
delta,2017-06-26 08:15,-0.26150,-1.04099,0.41570,5.48592
delta,2017-06-26 08:30,-0.26373,-1.04986,0.42998,5.64754
delta,2017-06-26 08:45,-0.33284,-1.32498,0.41944,5.80992
delta,2017-06-26 09:00,-0.32371,-1.28863,0.42858,5.87132
delta,2017-06-26 09:15,-0.33128,-1.31877,0.43210,5.93912
delta,2017-06-26 09:30,-0.34930,-1.39050,0.43084,5.99736
delta,2017-06-26 09:45,-0.36873,-1.46785,0.43034,6.06936
delta,2017-06-26 10:00,-0.34409,-1.36976,0.44614,6.14023
delta,2017-06-26 10:15,-0.42140,-1.67752,0.42058,6.17465
delta,2017-06-26 10:30,-0.40182,-1.59958,0.43226,6.22163
delta,2017-06-26 10:45,-0.40703,-1.62032,0.43286,6.24880
delta,2017-06-26 11:00,-0.41116,-1.63676,0.43336,6.27055
delta,2017-06-26 11:15,-0.40555,-1.61443,0.43744,6.29186
delta,2017-06-26 11:30,-0.41528,-1.65316,0.43120,6.26386
delta,2017-06-26 11:45,-0.38071,-1.51554,0.44528,6.27683
delta,2017-06-26 12:00,-0.35014,-1.39385,0.45286,6.23617
delta,2017-06-26 12:15,-0.36868,-1.46765,0.45526,6.33562
delta,2017-06-26 12:30,-0.38889,-1.54810,0.44482,6.30442
delta,2017-06-26 12:45,-0.38894,-1.54830,0.44534,6.31019
delta,2017-06-26 13:00,-0.41459,-1.65041,0.43384,6.28935
delta,2017-06-26 13:15,-0.40700,-1.62020,0.43638,6.28627
delta,2017-06-26 13:30,-0.43244,-1.72147,0.43070,6.32682
delta,2017-06-26 13:45,-0.41286,-1.64353,0.43484,6.29318
delta,2017-06-26 14:00,-0.41716,-1.66064,0.43474,6.30921
delta,2017-06-26 14:15,-0.40682,-1.61948,0.43840,6.30720
delta,2017-06-26 14:30,-0.42028,-1.67306,0.43080,6.27950
delta,2017-06-26 14:45,-0.42064,-1.67450,0.42778,6.24862
delta,2017-06-26 15:00,-0.40597,-1.61610,0.42924,6.20584
delta,2017-06-26 15:15,-0.40631,-1.61745,0.42636,6.17642
delta,2017-06-26 15:30,-0.40504,-1.61240,0.42012,6.10464
delta,2017-06-26 15:45,-0.37191,-1.48051,0.42954,6.07346
delta,2017-06-26 16:00,-0.36127,-1.43815,0.42340,5.96545
delta,2017-06-26 16:15,-0.33903,-1.34962,0.41626,5.80059
delta,2017-06-26 16:30,-0.30629,-1.21929,0.41468,5.65335
delta,2017-06-26 16:45,-0.31318,-1.24672,0.39272,5.44599
delta,2017-06-26 17:00,-0.18955,-0.75457,0.40142,5.04685
delta,2017-06-26 17:15,-0.05477,-0.21803,0.38444,4.32877
delta,2017-06-26 17:30,-0.02155,-0.08579,0.37526,4.09836
delta,2017-06-26 17:45,0.05451,0.21700,0.38922,3.94482
delta,2017-06-26 18:00,0.09879,0.39327,0.38672,3.74182
delta,2017-06-26 18:15,0.18962,0.75484,0.38492,3.36100
delta,2017-06-26 18:30,0.22394,0.89147,0.38352,3.20944
delta,2017-06-26 18:45,0.26610,1.05930,0.38552,3.06298
delta,2017-06-26 19:00,0.28193,1.12232,0.38314,2.97450
delta,2017-06-26 19:15,0.32377,1.28887,0.37552,2.72646
delta,2017-06-26 19:30,0.35064,1.39584,0.37852,2.65158
delta,2017-06-26 19:45,0.36492,1.45268,0.37478,2.55473
delta,2017-06-26 20:00,0.39611,1.57685,0.37842,2.46950
delta,2017-06-26 20:15,0.39617,1.57709,0.37032,2.38265
delta,2017-06-26 20:30,0.40250,1.60228,0.36240,2.27276
delta,2017-06-26 20:45,0.37719,1.50153,0.34862,2.22616
delta,2017-06-26 21:00,0.41079,1.63529,0.35660,2.17777
delta,2017-06-26 21:15,0.36462,1.45149,0.33318,2.11113
delta,2017-06-26 21:30,0.36545,1.45479,0.32900,2.06309
delta,2017-06-26 21:45,0.35010,1.39369,0.31892,2.01645
delta,2017-06-26 22:00,0.35726,1.42219,0.31662,1.96335
delta,2017-06-26 22:15,0.35613,1.41769,0.31404,1.94026
delta,2017-06-26 22:30,0.36620,1.45778,0.31586,1.91962
delta,2017-06-26 22:45,0.35589,1.41674,0.30972,1.89504
delta,2017-06-26 23:00,0.35008,1.39361,0.30456,1.86301
delta,2017-06-26 23:15,0.35774,1.42410,0.30624,1.85044
delta,2017-06-26 23:30,0.36050,1.43509,0.30254,1.79990
delta,2017-06-26 23:45,0.35869,1.42788,0.30202,1.80152
delta,2017-06-27 00:00,0.33018,1.24011,0.29694,1.80692
delta,2017-06-27 00:15,0.33377,1.25359,0.29602,1.78396
delta,2017-06-27 00:30,0.32635,1.22572,0.29252,1.77593
delta,2017-06-27 00:45,0.32851,1.23384,0.29134,1.75570
delta,2017-06-27 01:00,0.31909,1.19846,0.29024,1.77979
delta,2017-06-27 01:15,0.33580,1.26122,0.29682,1.78456
delta,2017-06-27 01:30,0.36680,1.37765,0.30578,1.76008
delta,2017-06-27 01:45,0.34947,1.31256,0.30218,1.78822
delta,2017-06-27 02:00,0.35014,1.31508,0.30102,1.77379
delta,2017-06-27 02:15,0.33581,1.26126,0.30162,1.83378
delta,2017-06-27 02:30,0.30929,1.16165,0.29694,1.88538
delta,2017-06-27 02:45,0.30647,1.15106,0.29788,1.90555
delta,2017-06-27 03:00,0.29394,1.10400,0.29460,1.91897
delta,2017-06-27 03:15,0.29268,1.09927,0.29900,1.96888
delta,2017-06-27 03:30,0.26641,1.00060,0.29256,2.00148
delta,2017-06-27 03:45,0.23660,0.88864,0.28366,2.02207
delta,2017-06-27 04:00,0.24154,0.90719,0.29370,2.10656
delta,2017-06-27 04:15,0.21228,0.79729,0.30326,2.31456
delta,2017-06-27 04:30,0.20506,0.77018,0.30708,2.38086
delta,2017-06-27 04:45,0.22374,0.84034,0.32224,2.46630
delta,2017-06-27 05:00,0.18349,0.68916,0.31676,2.56125
delta,2017-06-27 05:15,0.15221,0.57168,0.33292,2.84455
delta,2017-06-27 05:30,0.08580,0.32225,0.32534,3.01619
delta,2017-06-27 05:45,0.07450,0.27981,0.33478,3.15549
delta,2017-06-27 06:00,0.07520,0.28244,0.34662,3.27435
delta,2017-06-27 06:15,0.04218,0.15842,0.36828,3.62062
delta,2017-06-27 06:30,-0.00506,-0.01900,0.36806,3.79577
delta,2017-06-27 06:45,-0.03727,-0.13998,0.37674,4.00584
delta,2017-06-27 07:00,-0.09166,-0.34426,0.37390,4.18098
delta,2017-06-27 07:15,-0.12484,-0.46888,0.39006,4.47142
delta,2017-06-27 07:30,-0.15630,-0.58704,0.39642,4.65482
delta,2017-06-27 07:45,-0.18292,-0.68702,0.40372,4.82975
delta,2017-06-27 08:00,-0.20404,-0.76635,0.40692,4.94187
delta,2017-06-27 08:15,-0.24742,-0.92927,0.41018,5.13828
delta,2017-06-27 08:30,-0.26397,-0.99143,0.41466,5.24641
delta,2017-06-27 08:45,-0.29510,-1.10835,0.41046,5.32022
delta,2017-06-27 09:00,-0.30820,-1.15756,0.41632,5.42953
delta,2017-06-27 09:15,-0.32206,-1.20961,0.41802,5.49908
delta,2017-06-27 09:30,-0.32327,-1.21416,0.42530,5.57833
delta,2017-06-27 09:45,-0.33643,-1.26358,0.42854,5.66100
delta,2017-06-27 10:00,-0.35445,-1.33126,0.42350,5.67693
delta,2017-06-27 10:15,-0.35836,-1.34595,0.42590,5.71623
delta,2017-06-27 10:30,-0.37476,-1.40755,0.42516,5.77025
delta,2017-06-27 10:45,-0.37995,-1.42704,0.42888,5.82792
delta,2017-06-27 11:00,-0.38372,-1.44120,0.42824,5.83552
delta,2017-06-27 11:15,-0.41702,-1.56627,0.42648,5.94251
delta,2017-06-27 11:30,-0.39452,-1.48176,0.42560,5.84899
delta,2017-06-27 11:45,-0.40430,-1.51849,0.43212,5.95262
delta,2017-06-27 12:00,-0.38997,-1.46467,0.43428,5.92097
delta,2017-06-27 12:15,-0.42532,-1.59744,0.42524,5.96095
delta,2017-06-27 12:30,-0.39519,-1.48428,0.43090,5.90589
delta,2017-06-27 12:45,-0.41695,-1.56601,0.42602,5.93754
delta,2017-06-27 13:00,-0.43628,-1.63861,0.41848,5.93276
delta,2017-06-27 13:15,-0.41889,-1.57329,0.42920,5.97745
delta,2017-06-27 13:30,-0.42520,-1.59699,0.42866,5.99562
delta,2017-06-27 13:45,-0.43039,-1.61648,0.42598,5.98761
delta,2017-06-27 14:00,-0.40286,-1.51309,0.43638,5.99094
delta,2017-06-27 14:15,-0.39910,-1.49896,0.43396,5.95200
delta,2017-06-27 14:30,-0.40985,-1.53934,0.43320,5.98456
delta,2017-06-27 14:45,-0.38914,-1.46156,0.43602,5.93568
delta,2017-06-27 15:00,-0.40321,-1.51440,0.43052,5.93213
delta,2017-06-27 15:15,-0.40052,-1.50430,0.42464,5.86164
delta,2017-06-27 15:30,-0.40211,-1.51027,0.41752,5.79459
delta,2017-06-27 15:45,-0.38147,-1.43275,0.41760,5.71788
delta,2017-06-27 16:00,-0.38287,-1.43801,0.40862,5.63099
delta,2017-06-27 16:15,-0.32006,-1.20210,0.41224,5.43221
delta,2017-06-27 16:30,-0.31442,-1.18092,0.39790,5.26391
delta,2017-06-27 16:45,-0.32000,-1.20188,0.38424,5.14472
delta,2017-06-27 17:00,-0.20986,-0.78820,0.39124,4.80286
delta,2017-06-27 17:15,-0.08494,-0.31902,0.37770,4.19474
delta,2017-06-27 17:30,-0.03384,-0.12710,0.37464,3.97143
delta,2017-06-27 17:45,0.00587,0.02205,0.37236,3.79888
