CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-05-13 09:15,-0.26983,-0.24594,0.12931,1.15642
delta,2017-05-13 09:30,-0.25124,-0.22900,0.13250,1.16193
delta,2017-05-13 09:45,-0.26910,-0.24527,0.13193,1.17420
delta,2017-05-13 10:00,-0.30834,-0.28104,0.12940,1.19216
delta,2017-05-13 10:15,-0.30903,-0.28167,0.12924,1.19166
delta,2017-05-13 10:30,-0.32955,-0.30037,0.12699,1.19452
delta,2017-05-13 10:45,-0.29697,-0.27068,0.13298,1.20700
delta,2017-05-13 11:00,-0.34523,-0.31466,0.12927,1.22486
delta,2017-05-13 11:15,-0.36833,-0.33572,0.12641,1.22578
delta,2017-05-13 11:30,-0.37534,-0.34211,0.12301,1.20823
delta,2017-05-13 11:45,-0.33915,-0.30912,0.12912,1.21826
delta,2017-05-13 12:00,-0.31815,-0.28998,0.12925,1.20004
delta,2017-05-13 12:15,-0.27242,-0.24830,0.12794,1.14914
delta,2017-05-13 12:30,-0.29920,-0.27271,0.12223,1.13334
delta,2017-05-13 12:45,-0.31447,-0.28663,0.12117,1.13979
delta,2017-05-13 13:00,-0.28394,-0.25880,0.12441,1.13478
delta,2017-05-13 13:15,-0.26628,-0.24270,0.12407,1.11629
delta,2017-05-13 13:30,-0.26411,-0.24073,0.12283,1.10558
delta,2017-05-13 13:45,-0.30881,-0.28147,0.12142,1.13639
delta,2017-05-13 14:00,-0.25821,-0.23535,0.12457,1.11245
delta,2017-05-13 14:15,-0.22946,-0.20914,0.12396,1.08195
delta,2017-05-13 14:30,-0.25602,-0.23335,0.12270,1.09729
delta,2017-05-13 14:45,-0.25941,-0.23644,0.11851,1.07088
delta,2017-05-13 15:00,-0.21429,-0.19532,0.12661,1.08678
delta,2017-05-13 15:15,-0.24616,-0.22436,0.11933,1.06457
delta,2017-05-13 15:30,-0.17060,-0.15550,0.12561,1.03993
delta,2017-05-13 15:45,-0.23302,-0.21239,0.11938,1.05295
delta,2017-05-13 16:00,-0.16338,-0.14891,0.12351,1.01855
delta,2017-05-13 16:15,-0.15648,-0.14263,0.12367,1.01339
delta,2017-05-13 16:30,-0.15217,-0.13870,0.12770,1.03784
delta,2017-05-13 16:45,-0.07775,-0.07087,0.13137,0.99585
delta,2017-05-13 17:00,-0.07523,-0.06857,0.13135,0.99341
delta,2017-05-13 17:15,0.00460,0.00419,0.13974,0.97972
delta,2017-05-13 17:30,-0.00553,-0.00504,0.13590,0.96192
delta,2017-05-13 17:45,0.01115,0.01016,0.13559,0.94453
delta,2017-05-13 18:00,0.01362,0.01241,0.13467,0.93581
delta,2017-05-13 18:15,0.14776,0.13468,0.14440,0.88205
delta,2017-05-13 18:30,0.15108,0.13770,0.14347,0.87248
delta,2017-05-13 18:45,0.19968,0.18200,0.14457,0.83592
delta,2017-05-13 19:00,0.18089,0.16487,0.14299,0.84193
delta,2017-05-13 19:15,0.17950,0.16361,0.14195,0.83587
delta,2017-05-13 19:30,0.22112,0.20154,0.14538,0.82209
delta,2017-05-13 19:45,0.19063,0.17375,0.14159,0.82319
delta,2017-05-13 20:00,0.21335,0.19446,0.14290,0.81171
delta,2017-05-13 20:15,0.25169,0.22941,0.14432,0.78676
delta,2017-05-13 20:30,0.21950,0.20007,0.14024,0.78737
delta,2017-05-13 20:45,0.22027,0.20077,0.13983,0.78379
delta,2017-05-13 21:00,0.21074,0.19208,0.13795,0.77923
delta,2017-05-13 21:15,0.11144,0.10157,0.12189,0.75666
delta,2017-05-13 21:30,0.11874,0.10823,0.12117,0.74494
delta,2017-05-13 21:45,0.15867,0.14462,0.12516,0.73664
delta,2017-05-13 22:00,0.18006,0.16412,0.12751,0.73369
delta,2017-05-13 22:15,0.19406,0.17688,0.12545,0.70642
delta,2017-05-13 22:30,0.18312,0.16691,0.12508,0.71379
delta,2017-05-13 22:45,0.22932,0.20902,0.12973,0.70442
delta,2017-05-13 23:00,0.19840,0.18083,0.12548,0.70268
delta,2017-05-13 23:15,0.21899,0.19960,0.12973,0.71383
delta,2017-05-13 23:30,0.23140,0.21091,0.12949,0.70084
delta,2017-05-13 23:45,0.20325,0.18525,0.12493,0.69438
delta,2017-05-14 00:00,0.15539,0.11876,0.13212,0.69499
delta,2017-05-14 00:15,0.08909,0.06809,0.12379,0.69436
delta,2017-05-14 00:30,0.09762,0.07461,0.12489,0.69461
delta,2017-05-14 00:45,0.14283,0.10916,0.12828,0.68094
delta,2017-05-14 01:00,0.08702,0.06651,0.12317,0.69212
delta,2017-05-14 01:15,0.12070,0.09225,0.12728,0.69169
delta,2017-05-14 01:30,0.12473,0.09533,0.12589,0.68005
delta,2017-05-14 01:45,0.12722,0.09723,0.12678,0.68363
delta,2017-05-14 02:00,0.09170,0.07009,0.12270,0.68565
delta,2017-05-14 02:15,0.07657,0.05852,0.12026,0.68218
delta,2017-05-14 02:30,0.10012,0.07652,0.12480,0.69215
delta,2017-05-14 02:45,0.10227,0.07816,0.12408,0.68607
delta,2017-05-14 03:00,0.09618,0.07351,0.12437,0.69251
delta,2017-05-14 03:15,0.10022,0.07660,0.12527,0.69497
delta,2017-05-14 03:30,0.07626,0.05829,0.12492,0.71113
delta,2017-05-14 03:45,0.02767,0.02115,0.11740,0.70194
delta,2017-05-14 04:00,0.09644,0.07371,0.12746,0.71134
delta,2017-05-14 04:15,0.08916,0.06814,0.12353,0.69270
delta,2017-05-14 04:30,0.08538,0.06526,0.12577,0.70939
delta,2017-05-14 04:45,0.06533,0.04993,0.12270,0.70581
delta,2017-05-14 05:00,0.04627,0.03536,0.12131,0.71181
delta,2017-05-14 05:15,0.05356,0.04094,0.12076,0.70285
delta,2017-05-14 05:30,0.04020,0.03072,0.12118,0.71565
delta,2017-05-14 05:45,0.00614,0.00469,0.11675,0.71440
delta,2017-05-14 06:00,0.05541,0.04235,0.11864,0.68838
delta,2017-05-14 06:15,0.01088,0.00832,0.11649,0.70917
delta,2017-05-14 06:30,0.01746,0.01334,0.11615,0.70205
delta,2017-05-14 06:45,0.06990,0.05342,0.12351,0.70730
delta,2017-05-14 07:00,0.07040,0.05381,0.12372,0.70821
delta,2017-05-14 07:15,0.04374,0.03343,0.12048,0.70863
delta,2017-05-14 07:30,0.05894,0.04505,0.12654,0.73434
delta,2017-05-14 07:45,0.04799,0.03668,0.12456,0.73051
delta,2017-05-14 08:00,0.05099,0.03897,0.12612,0.73783
delta,2017-05-14 08:15,0.07988,0.06105,0.13016,0.74063
delta,2017-05-14 08:30,0.06052,0.04626,0.12998,0.75432
delta,2017-05-14 08:45,0.09920,0.07582,0.13431,0.75143
delta,2017-05-14 09:00,0.05284,0.04039,0.13041,0.76284
delta,2017-05-14 09:15,0.01325,0.01013,0.12553,0.76304
delta,2017-05-14 09:30,0.01922,0.01469,0.12726,0.76913
delta,2017-05-14 09:45,0.01935,0.01479,0.12812,0.77433
delta,2017-05-14 10:00,-0.03704,-0.02831,0.12669,0.80862
delta,2017-05-14 10:15,0.01293,0.00988,0.12979,0.78952
delta,2017-05-14 10:30,-0.04370,-0.03340,0.12443,0.79979
delta,2017-05-14 10:45,-0.02296,-0.01755,0.12775,0.80439
delta,2017-05-14 11:00,-0.02286,-0.01747,0.12861,0.80961
delta,2017-05-14 11:15,-0.05059,-0.03867,0.12550,0.81165
delta,2017-05-14 11:30,-0.05729,-0.04379,0.12772,0.83044
delta,2017-05-14 11:45,-0.06451,-0.04930,0.12604,0.82561
delta,2017-05-14 12:00,-0.06153,-0.04703,0.12740,0.83171
delta,2017-05-14 12:15,-0.10924,-0.08349,0.12357,0.84459
delta,2017-05-14 12:30,-0.09436,-0.07212,0.12569,0.84627
delta,2017-05-14 12:45,-0.12602,-0.09632,0.12255,0.85113
delta,2017-05-14 13:00,-0.17341,-0.13254,0.11998,0.87152
delta,2017-05-14 13:15,-0.16634,-0.12713,0.11927,0.86174
delta,2017-05-14 13:30,-0.19137,-0.14626,0.11736,0.86911
delta,2017-05-14 13:45,-0.13885,-0.10612,0.12498,0.87590
delta,2017-05-14 14:00,-0.19144,-0.14632,0.11903,0.87945
delta,2017-05-14 14:15,-0.20405,-0.15596,0.11554,0.86759
delta,2017-05-14 14:30,-0.17653,-0.13492,0.11671,0.85376
delta,2017-05-14 14:45,-0.18832,-0.14393,0.11813,0.87152
delta,2017-05-14 15:00,-0.18423,-0.14081,0.11710,0.86205
delta,2017-05-14 15:15,-0.20515,-0.15680,0.11618,0.87237
delta,2017-05-14 15:30,-0.19996,-0.15283,0.11743,0.87611
delta,2017-05-14 15:45,-0.17777,-0.13587,0.12095,0.88082
delta,2017-05-14 16:00,-0.18200,-0.13910,0.11938,0.87439
delta,2017-05-14 16:15,-0.20400,-0.15592,0.11584,0.86940
delta,2017-05-14 16:30,-0.17040,-0.13024,0.11973,0.86768
delta,2017-05-14 16:45,-0.14880,-0.11373,0.12121,0.86029
delta,2017-05-14 17:00,-0.07471,-0.05710,0.12739,0.84172
delta,2017-05-14 17:15,-0.12988,-0.09927,0.11961,0.83597
delta,2017-05-14 17:30,-0.08251,-0.06306,0.12387,0.82600
delta,2017-05-14 17:45,-0.03650,-0.02790,0.12442,0.79423
delta,2017-05-14 18:00,-0.09464,-0.07233,0.12080,0.81636
delta,2017-05-14 18:15,-0.01098,-0.00839,0.12884,0.80195
delta,2017-05-14 18:30,0.01537,0.01175,0.12985,0.78802
delta,2017-05-14 18:45,0.06626,0.05064,0.13139,0.75861
delta,2017-05-14 19:00,0.02693,0.02058,0.13255,0.79582
delta,2017-05-14 19:15,0.02409,0.01841,0.12996,0.78204
delta,2017-05-14 19:30,0.02838,0.02169,0.12958,0.77642
delta,2017-05-14 19:45,0.06097,0.04660,0.13143,0.76291
delta,2017-05-14 20:00,0.05430,0.04150,0.13175,0.76998
delta,2017-05-14 20:15,0.01980,0.01513,0.12782,0.77214
delta,2017-05-14 20:30,0.06838,0.05226,0.13032,0.75040
delta,2017-05-14 20:45,0.04281,0.03272,0.12750,0.75258
delta,2017-05-14 21:00,0.02995,0.02289,0.12579,0.75188
delta,2017-05-14 21:15,0.00160,0.00122,0.12066,0.74195
delta,2017-05-14 21:30,-0.02961,-0.02263,0.11393,0.72435
delta,2017-05-14 21:45,0.02827,0.02161,0.11968,0.71553
delta,2017-05-14 22:00,0.06295,0.04811,0.12190,0.70270
delta,2017-05-14 22:15,0.07430,0.05679,0.12428,0.70868
delta,2017-05-14 22:30,0.04583,0.03503,0.12030,0.70592
delta,2017-05-14 22:45,0.09698,0.07412,0.12570,0.70009
delta,2017-05-14 23:00,0.11045,0.08442,0.12605,0.69195
delta,2017-05-14 23:15,0.11329,0.08659,0.12622,0.69083
delta,2017-05-14 23:30,0.06710,0.05128,0.12138,0.69632
delta,2017-05-14 23:45,0.13264,0.10138,0.12771,0.68522
delta,2017-05-15 00:00,0.35744,0.47771,0.12662,0.67806
delta,2017-05-15 00:15,0.28604,0.38228,0.11724,0.68786
delta,2017-05-15 00:30,0.30027,0.40130,0.11983,0.69249
delta,2017-05-15 00:45,0.35901,0.47981,0.12828,0.69112
delta,2017-05-15 01:00,0.31730,0.42406,0.12119,0.68213
delta,2017-05-15 01:15,0.31473,0.42063,0.12149,0.68831
delta,2017-05-15 01:30,0.34278,0.45812,0.12442,0.67756
delta,2017-05-15 01:45,0.32238,0.43085,0.12301,0.69195
delta,2017-05-15 02:00,0.29714,0.39712,0.11952,0.69384
delta,2017-05-15 02:15,0.30070,0.40188,0.12044,0.69747
delta,2017-05-15 02:30,0.33837,0.45222,0.12744,0.71103
delta,2017-05-15 02:45,0.29914,0.39979,0.12292,0.72220
delta,2017-05-15 03:00,0.29464,0.39378,0.12210,0.72073
delta,2017-05-15 03:15,0.32582,0.43545,0.12861,0.73848
delta,2017-05-15 03:30,0.29312,0.39175,0.12581,0.75663
delta,2017-05-15 03:45,0.24066,0.32163,0.12173,0.78949
delta,2017-05-15 04:00,0.27866,0.37242,0.12790,0.79502
delta,2017-05-15 04:15,0.28383,0.37933,0.13049,0.81176
delta,2017-05-15 04:30,0.28388,0.37940,0.13446,0.84794
delta,2017-05-15 04:45,0.26467,0.35372,0.13416,0.87087
delta,2017-05-15 05:00,0.26540,0.35470,0.13838,0.90841
delta,2017-05-15 05:15,0.16873,0.22550,0.13113,0.97142
delta,2017-05-15 05:30,0.16082,0.21493,0.13679,1.03367
delta,2017-05-15 05:45,0.16042,0.21440,0.13869,1.05154
delta,2017-05-15 06:00,0.06703,0.08958,0.13423,1.13565
delta,2017-05-15 06:15,-0.00492,-0.00658,0.13463,1.23546
delta,2017-05-15 06:30,-0.00689,-0.00921,0.13898,1.27780
delta,2017-05-15 06:45,-0.02862,-0.03825,0.14126,1.32764
delta,2017-05-15 07:00,-0.02249,-0.03006,0.15129,1.41100
delta,2017-05-15 07:15,-0.08480,-0.11333,0.15281,1.50815
delta,2017-05-15 07:30,-0.08205,-0.10966,0.15946,1.56518
delta,2017-05-15 07:45,-0.10364,-0.13851,0.16452,1.64022
delta,2017-05-15 08:00,-0.15794,-0.21108,0.16478,1.71517
delta,2017-05-15 08:15,-0.11045,-0.14761,0.17642,1.75794
delta,2017-05-15 08:30,-0.20562,-0.27480,0.16814,1.80955
delta,2017-05-15 08:45,-0.25720,-0.34374,0.16354,1.83651
delta,2017-05-15 09:00,-0.26228,-0.35053,0.16599,1.86566
delta,2017-05-15 09:15,-0.28559,-0.38168,0.16656,1.90200
delta,2017-05-15 09:30,-0.30459,-0.40708,0.16576,1.92010
delta,2017-05-15 09:45,-0.37815,-0.50539,0.15983,1.96428
delta,2017-05-15 10:00,-0.33408,-0.44649,0.16669,1.96800
delta,2017-05-15 10:15,-0.32108,-0.42911,0.17084,1.98850
delta,2017-05-15 10:30,-0.36473,-0.48745,0.16637,2.00605
delta,2017-05-15 10:45,-0.36058,-0.48190,0.16703,2.00652
delta,2017-05-15 11:00,-0.39450,-0.52724,0.16449,2.02868
delta,2017-05-15 11:15,-0.40202,-0.53729,0.16389,2.03325
delta,2017-05-15 11:30,-0.35447,-0.47374,0.16970,2.02273
delta,2017-05-15 11:45,-0.40150,-0.53659,0.16232,2.01821
delta,2017-05-15 12:00,-0.35802,-0.47848,0.16729,2.00547
delta,2017-05-15 12:15,-0.36902,-0.49318,0.16817,2.02821
delta,2017-05-15 12:30,-0.40915,-0.54682,0.16298,2.03447
delta,2017-05-15 12:45,-0.41332,-0.55239,0.16599,2.06751
delta,2017-05-15 13:00,-0.43712,-0.58420,0.16538,2.09375
delta,2017-05-15 13:15,-0.46353,-0.61949,0.16058,2.08524
delta,2017-05-15 13:30,-0.45387,-0.60658,0.16162,2.08181
delta,2017-05-15 13:45,-0.48989,-0.65472,0.16027,2.11763
delta,2017-05-15 14:00,-0.47915,-0.64037,0.16022,2.10282
delta,2017-05-15 14:15,-0.48042,-0.64207,0.15957,2.09859
delta,2017-05-15 14:30,-0.48668,-0.65043,0.15987,2.10969
delta,2017-05-15 14:45,-0.55044,-0.73565,0.14945,2.09979
delta,2017-05-15 15:00,-0.51467,-0.68784,0.15613,2.11297
delta,2017-05-15 15:15,-0.52336,-0.69945,0.15276,2.09382
delta,2017-05-15 15:30,-0.50265,-0.67178,0.15258,2.06450
delta,2017-05-15 15:45,-0.50796,-0.67887,0.14953,2.04375
delta,2017-05-15 16:00,-0.44574,-0.59572,0.15380,1.99957
delta,2017-05-15 16:15,-0.43130,-0.57642,0.14770,1.92459
delta,2017-05-15 16:30,-0.33880,-0.45280,0.15281,1.84761
delta,2017-05-15 16:45,-0.32363,-0.43252,0.14512,1.75715
delta,2017-05-15 17:00,-0.23339,-0.31192,0.14776,1.66064
delta,2017-05-15 17:15,-0.02839,-0.03794,0.15007,1.40776
delta,2017-05-15 17:30,0.04025,0.05379,0.15052,1.32012
delta,2017-05-15 17:45,0.09464,0.12648,0.15093,1.25118
delta,2017-05-15 18:00,0.09227,0.12332,0.14448,1.19547
delta,2017-05-15 18:15,0.23336,0.31188,0.15672,1.11864
delta,2017-05-15 18:30,0.27502,0.36756,0.15701,1.06560
delta,2017-05-15 18:45,0.28445,0.38016,0.15551,1.03931
delta,2017-05-15 19:00,0.27764,0.37106,0.15306,1.02605
delta,2017-05-15 19:15,0.33380,0.44611,0.15832,0.99901
delta,2017-05-15 19:30,0.32724,0.43735,0.15380,0.96650
delta,2017-05-15 19:45,0.32018,0.42791,0.15136,0.95367
delta,2017-05-15 20:00,0.32171,0.42996,0.14923,0.93219
delta,2017-05-15 20:15,0.33925,0.45340,0.14960,0.91213
delta,2017-05-15 20:30,0.32705,0.43709,0.14627,0.89804
delta,2017-05-15 20:45,0.33385,0.44618,0.14392,0.86750
delta,2017-05-15 21:00,0.31656,0.42307,0.14104,0.86432
delta,2017-05-15 21:15,0.27576,0.36854,0.13181,0.83460
delta,2017-05-15 21:30,0.30219,0.40387,0.13205,0.80147
delta,2017-05-15 21:45,0.31551,0.42167,0.13377,0.79936
delta,2017-05-15 22:00,0.33758,0.45117,0.13585,0.78885
delta,2017-05-15 22:15,0.31593,0.42223,0.13105,0.77397
delta,2017-05-15 22:30,0.36126,0.48281,0.13757,0.77290
delta,2017-05-15 22:45,0.35962,0.48062,0.13465,0.74844
delta,2017-05-15 23:00,0.31124,0.41596,0.12894,0.76099
delta,2017-05-15 23:15,0.35713,0.47729,0.13320,0.73853
delta,2017-05-15 23:30,0.34457,0.46051,0.13133,0.73825
delta,2017-05-15 23:45,0.34765,0.46462,0.13221,0.74217
delta,2017-05-16 00:00,0.34149,0.46758,0.12864,0.73515
delta,2017-05-16 00:15,0.33833,0.46325,0.12754,0.72917
delta,2017-05-16 00:30,0.34761,0.47596,0.13007,0.74013
delta,2017-05-16 00:45,0.34532,0.47283,0.12967,0.73952
delta,2017-05-16 01:00,0.36395,0.49833,0.12963,0.71364
delta,2017-05-16 01:15,0.32944,0.45108,0.12563,0.72349
delta,2017-05-16 01:30,0.33228,0.45497,0.12533,0.71679
delta,2017-05-16 01:45,0.33657,0.46085,0.12623,0.71934
delta,2017-05-16 02:00,0.34406,0.47110,0.12578,0.70488
delta,2017-05-16 02:15,0.33371,0.45693,0.12710,0.73139
delta,2017-05-16 02:30,0.30466,0.41715,0.12143,0.71815
delta,2017-05-16 02:45,0.33184,0.45437,0.12582,0.72199
delta,2017-05-16 03:00,0.33901,0.46419,0.12747,0.72760
delta,2017-05-16 03:15,0.30546,0.41825,0.12385,0.73969
delta,2017-05-16 03:30,0.30119,0.41240,0.12333,0.74068
delta,2017-05-16 03:45,0.30364,0.41576,0.12608,0.76304
delta,2017-05-16 04:00,0.33659,0.46087,0.13162,0.76970
delta,2017-05-16 04:15,0.32599,0.44636,0.13269,0.79423
delta,2017-05-16 04:30,0.27083,0.37083,0.12966,0.84143
delta,2017-05-16 04:45,0.28969,0.39666,0.13625,0.87721
delta,2017-05-16 05:00,0.24425,0.33444,0.13048,0.88548
delta,2017-05-16 05:15,0.20276,0.27763,0.13538,0.98811
delta,2017-05-16 05:30,0.22303,0.30538,0.14115,1.01431
delta,2017-05-16 05:45,0.14567,0.19946,0.13583,1.07048
delta,2017-05-16 06:00,0.13126,0.17973,0.13892,1.11911
delta,2017-05-16 06:15,0.08436,0.11551,0.14182,1.21043
delta,2017-05-16 06:30,0.02110,0.02889,0.14184,1.29724
delta,2017-05-16 06:45,0.00629,0.00861,0.14620,1.35828
delta,2017-05-16 07:00,-0.01803,-0.02469,0.15114,1.43777
delta,2017-05-16 07:15,-0.08308,-0.11376,0.15361,1.54993
delta,2017-05-16 07:30,-0.09503,-0.13012,0.15665,1.59473
delta,2017-05-16 07:45,-0.13121,-0.17966,0.16130,1.68773
delta,2017-05-16 08:00,-0.11122,-0.15229,0.16707,1.71431
delta,2017-05-16 08:15,-0.16024,-0.21941,0.16772,1.78750
delta,2017-05-16 08:30,-0.17471,-0.23922,0.17057,1.83396
delta,2017-05-16 08:45,-0.22310,-0.30548,0.16731,1.86973
delta,2017-05-16 09:00,-0.23400,-0.32040,0.16889,1.89944
delta,2017-05-16 09:15,-0.29193,-0.39972,0.16165,1.91107
delta,2017-05-16 09:30,-0.29725,-0.40701,0.16347,1.93536
delta,2017-05-16 09:45,-0.33032,-0.45229,0.16242,1.97082
delta,2017-05-16 10:00,-0.34942,-0.47844,0.16627,2.03297
delta,2017-05-16 10:15,-0.38758,-0.53069,0.16186,2.04400
delta,2017-05-16 10:30,-0.40851,-0.55935,0.16084,2.06312
delta,2017-05-16 10:45,-0.40917,-0.56025,0.16243,2.07889
delta,2017-05-16 11:00,-0.43958,-0.60189,0.16007,2.09846
delta,2017-05-16 11:15,-0.46200,-0.63259,0.15838,2.11336
delta,2017-05-16 11:30,-0.48563,-0.66494,0.15340,2.09915
delta,2017-05-16 11:45,-0.51206,-0.70113,0.15091,2.11207
delta,2017-05-16 12:00,-0.45414,-0.62183,0.15734,2.09288
delta,2017-05-16 12:15,-0.48685,-0.66661,0.15334,2.10026
delta,2017-05-16 12:30,-0.48103,-0.65865,0.15530,2.11063
delta,2017-05-16 12:45,-0.50635,-0.69331,0.15540,2.14622
delta,2017-05-16 13:00,-0.50102,-0.68602,0.15766,2.16005
delta,2017-05-16 13:15,-0.51539,-0.70569,0.15624,2.16646
delta,2017-05-16 13:30,-0.51488,-0.70499,0.15650,2.16819
delta,2017-05-16 13:45,-0.51695,-0.70783,0.15687,2.17448
delta,2017-05-16 14:00,-0.52583,-0.71999,0.15697,2.18758
delta,2017-05-16 14:15,-0.52035,-0.71248,0.15683,2.17876
delta,2017-05-16 14:30,-0.55342,-0.75776,0.15434,2.20076
delta,2017-05-16 14:45,-0.57027,-0.78084,0.15345,2.21551
delta,2017-05-16 15:00,-0.50522,-0.69177,0.15969,2.18478
delta,2017-05-16 15:15,-0.51151,-0.70038,0.15563,2.15544
delta,2017-05-16 15:30,-0.51163,-0.70054,0.15594,2.15851
delta,2017-05-16 15:45,-0.47493,-0.65029,0.15488,2.09834
delta,2017-05-16 16:00,-0.45999,-0.62984,0.15366,2.06648
delta,2017-05-16 16:15,-0.42460,-0.58138,0.15246,2.00679
delta,2017-05-16 16:30,-0.36779,-0.50359,0.14905,1.89713
delta,2017-05-16 16:45,-0.33088,-0.45305,0.14591,1.81724
delta,2017-05-16 17:00,-0.25317,-0.34665,0.14379,1.69101
delta,2017-05-16 17:15,-0.04532,-0.06205,0.14794,1.44522
delta,2017-05-16 17:30,0.00819,0.01121,0.14508,1.34521
delta,2017-05-16 17:45,0.05436,0.07443,0.14561,1.28694
delta,2017-05-16 18:00,0.08956,0.12263,0.14281,1.21257
delta,2017-05-16 18:15,0.23178,0.31736,0.15696,1.15013
delta,2017-05-16 18:30,0.26588,0.36405,0.15620,1.09633
delta,2017-05-16 18:45,0.27320,0.37408,0.15456,1.07098
delta,2017-05-16 19:00,0.28881,0.39545,0.15443,1.04840
delta,2017-05-16 19:15,0.30495,0.41755,0.15336,1.01629
delta,2017-05-16 19:30,0.34821,0.47678,0.15786,0.99913
delta,2017-05-16 19:45,0.33762,0.46228,0.15320,0.97006
delta,2017-05-16 20:00,0.36698,0.50248,0.15336,0.93135
delta,2017-05-16 20:15,0.38398,0.52576,0.15304,0.90509
delta,2017-05-16 20:30,0.37820,0.51785,0.15087,0.89272
delta,2017-05-16 20:45,0.32625,0.44671,0.14231,0.88382
delta,2017-05-16 21:00,0.36352,0.49775,0.14628,0.86990
delta,2017-05-16 21:15,0.30913,0.42327,0.13505,0.83938
delta,2017-05-16 21:30,0.29912,0.40957,0.13302,0.83410
delta,2017-05-16 21:45,0.36357,0.49781,0.13961,0.80747
delta,2017-05-16 22:00,0.37070,0.50758,0.14120,0.81258
delta,2017-05-16 22:15,0.37601,0.51485,0.14112,0.80455
delta,2017-05-16 22:30,0.38963,0.53350,0.13926,0.76851
delta,2017-05-16 22:45,0.37926,0.51930,0.13812,0.77206
delta,2017-05-16 23:00,0.37576,0.51451,0.13715,0.76777
delta,2017-05-16 23:15,0.38205,0.52312,0.13499,0.73898
delta,2017-05-16 23:30,0.40023,0.54801,0.13722,0.73493
delta,2017-05-16 23:45,0.38818,0.53151,0.13598,0.73984
delta,2017-05-17 00:00,0.33646,0.45673,0.12868,0.71758
delta,2017-05-17 00:15,0.34329,0.46601,0.13168,0.73570
delta,2017-05-17 00:30,0.33854,0.45956,0.13107,0.73658
delta,2017-05-17 00:45,0.31820,0.43195,0.12735,0.73024
delta,2017-05-17 01:00,0.35933,0.48778,0.13234,0.71995
delta,2017-05-17 01:15,0.34794,0.47232,0.13091,0.72236
delta,2017-05-17 01:30,0.35044,0.47571,0.13050,0.71522
delta,2017-05-17 01:45,0.34227,0.46462,0.12987,0.72056
delta,2017-05-17 02:00,0.33161,0.45015,0.12733,0.71186
delta,2017-05-17 02:15,0.34193,0.46416,0.12926,0.71546
delta,2017-05-17 02:30,0.31205,0.42360,0.12484,0.71569
delta,2017-05-17 02:45,0.34113,0.46307,0.12887,0.71298
delta,2017-05-17 03:00,0.30661,0.41621,0.12423,0.71750
delta,2017-05-17 03:15,0.29977,0.40693,0.12539,0.73738
delta,2017-05-17 03:30,0.32427,0.44019,0.12889,0.73606
delta,2017-05-17 03:45,0.31145,0.42278,0.12964,0.76031
delta,2017-05-17 04:00,0.33193,0.45059,0.13327,0.76562
delta,2017-05-17 04:15,0.32616,0.44275,0.13587,0.79719
delta,2017-05-17 04:30,0.36212,0.49157,0.14409,0.82338
delta,2017-05-17 04:45,0.27664,0.37553,0.13692,0.87399
delta,2017-05-17 05:00,0.23919,0.32469,0.13468,0.90438
delta,2017-05-17 05:15,0.23315,0.31649,0.14116,0.97171
delta,2017-05-17 05:30,0.17917,0.24322,0.13922,1.02729
delta,2017-05-17 05:45,0.17500,0.23756,0.14373,1.07411
delta,2017-05-17 06:00,0.11084,0.15046,0.13981,1.12544
delta,2017-05-17 06:15,0.06350,0.08620,0.14574,1.24381
delta,2017-05-17 06:30,0.03374,0.04580,0.14566,1.28349
delta,2017-05-17 06:45,0.01929,0.02619,0.15065,1.34863
delta,2017-05-17 07:00,-0.01295,-0.01758,0.15419,1.42471
delta,2017-05-17 07:15,-0.09716,-0.13189,0.15173,1.51657
delta,2017-05-17 07:30,-0.06827,-0.09267,0.16221,1.57300
delta,2017-05-17 07:45,-0.11349,-0.15406,0.16229,1.63511
delta,2017-05-17 08:00,-0.12012,-0.16306,0.17022,1.71648
delta,2017-05-17 08:15,-0.12145,-0.16486,0.17342,1.74748
delta,2017-05-17 08:30,-0.15482,-0.21016,0.17469,1.80438
delta,2017-05-17 08:45,-0.19428,-0.26373,0.17146,1.82845
delta,2017-05-17 09:00,-0.25028,-0.33975,0.16763,1.86952
delta,2017-05-17 09:15,-0.27068,-0.36744,0.16835,1.90380
delta,2017-05-17 09:30,-0.31151,-0.42287,0.16529,1.93128
delta,2017-05-17 09:45,-0.28115,-0.38165,0.17200,1.95130
delta,2017-05-17 10:00,-0.34069,-0.46248,0.16685,1.98514
delta,2017-05-17 10:15,-0.33062,-0.44881,0.16989,1.99921
delta,2017-05-17 10:30,-0.36008,-0.48880,0.16722,2.01484
delta,2017-05-17 10:45,-0.34811,-0.47255,0.17152,2.03783
delta,2017-05-17 11:00,-0.38139,-0.51773,0.16848,2.05526
delta,2017-05-17 11:15,-0.35889,-0.48718,0.17220,2.05867
delta,2017-05-17 11:30,-0.38903,-0.52810,0.16429,2.02739
delta,2017-05-17 11:45,-0.40746,-0.55311,0.16222,2.03351
delta,2017-05-17 12:00,-0.39570,-0.53715,0.16654,2.05699
delta,2017-05-17 12:15,-0.43948,-0.59658,0.16106,2.06641
delta,2017-05-17 12:30,-0.44712,-0.60695,0.16190,2.08444
delta,2017-05-17 12:45,-0.47889,-0.65008,0.15962,2.10676
delta,2017-05-17 13:00,-0.48340,-0.65620,0.15987,2.11517
