datetimestr,Demand,CustomerID
05MAY2017:04:45,4750.7,1516
05MAY2017:05:00,4797.1,1516
05MAY2017:05:15,4839.3,1516
05MAY2017:05:30,4933.0,1516
05MAY2017:05:45,4928.4,1516
05MAY2017:06:00,4962.9,1516
05MAY2017:06:15,4952.6,1516
05MAY2017:06:30,5018.4,1516
05MAY2017:06:45,5029.4,1516
05MAY2017:07:00,5092.3,1516
05MAY2017:07:15,5060.2,1516
05MAY2017:07:30,5085.8,1516
05MAY2017:07:45,5080.5,1516
05MAY2017:08:00,5155.1,1516
05MAY2017:08:15,5165.7,1516
05MAY2017:08:30,5211.2,1516
05MAY2017:08:45,5185.5,1516
05MAY2017:09:00,5275.1,1516
05MAY2017:09:15,5227.3,1516
05MAY2017:09:30,5207.9,1516
05MAY2017:09:45,5243.4,1516
05MAY2017:10:00,5296.8,1516
05MAY2017:10:15,5272.0,1516
05MAY2017:10:30,5292.9,1516
05MAY2017:10:45,5381.2,1516
05MAY2017:11:00,5465.3,1516
05MAY2017:11:15,5373.9,1516
05MAY2017:11:30,5346.3,1516
05MAY2017:11:45,5411.0,1516
05MAY2017:12:00,5462.2,1516
05MAY2017:12:15,5367.5,1516
05MAY2017:12:30,5380.4,1516
05MAY2017:12:45,5434.7,1516
05MAY2017:13:00,5449.7,1516
05MAY2017:13:15,5424.7,1516
05MAY2017:13:30,5409.2,1516
05MAY2017:13:45,5470.7,1516
05MAY2017:14:00,5516.0,1516
05MAY2017:14:15,5463.9,1516
05MAY2017:14:30,5448.0,1516
05MAY2017:14:45,5430.7,1516
05MAY2017:15:00,5395.9,1516
05MAY2017:15:15,5349.8,1516
05MAY2017:15:30,5340.0,1516
05MAY2017:15:45,5272.6,1516
05MAY2017:16:00,5279.5,1516
05MAY2017:16:15,5144.6,1516
05MAY2017:16:30,5152.5,1516
05MAY2017:16:45,5170.3,1516
05MAY2017:17:00,5165.6,1516
05MAY2017:17:15,5034.4,1516
05MAY2017:17:30,5005.8,1516
05MAY2017:17:45,4970.0,1516
05MAY2017:18:00,4959.3,1516
05MAY2017:18:15,4855.2,1516
05MAY2017:18:30,4805.1,1516
05MAY2017:18:45,4788.8,1516
05MAY2017:19:00,4801.2,1516
05MAY2017:19:15,4705.2,1516
05MAY2017:19:30,4642.5,1516
05MAY2017:19:45,4624.6,1516
05MAY2017:20:00,4577.3,1516
05MAY2017:20:15,4462.5,1516
05MAY2017:20:30,4408.0,1516
05MAY2017:20:45,4332.8,1516
05MAY2017:21:00,4296.7,1516
05MAY2017:21:15,4194.6,1516
05MAY2017:21:30,4097.9,1516
05MAY2017:21:45,4026.8,1516
05MAY2017:22:00,4008.7,1516
05MAY2017:22:15,3755.1,1516
05MAY2017:22:30,3716.9,1516
05MAY2017:22:45,3710.0,1516
05MAY2017:23:00,3742.4,1516
05MAY2017:23:15,3764.8,1516
05MAY2017:23:30,3752.2,1516
05MAY2017:23:45,3754.6,1516
05NOV2017:00:00,3872.2,1516
05NOV2017:00:15,3907.3,1516
05NOV2017:00:30,3910.9,1516
05NOV2017:00:45,3840.5,1516
05NOV2017:01:00,3873.2,1516
05NOV2017:01:15,3908.3,1516
05NOV2017:01:30,3911.9,1516
05NOV2017:01:45,3841.5,1516
05NOV2017:02:00,3872.2,1516
05NOV2017:02:15,3907.3,1516
05NOV2017:02:30,3910.9,1516
05NOV2017:02:45,3840.5,1516
05NOV2017:03:00,3985.4,1516
05NOV2017:03:15,4074.8,1516
05NOV2017:03:30,4061.0,1516
05NOV2017:03:45,4062.2,1516
05NOV2017:04:00,4098.4,1516
05NOV2017:04:15,4194.1,1516
05NOV2017:04:30,4252.1,1516
05NOV2017:04:45,4259.8,1516
05NOV2017:05:00,4317.9,1516
05NOV2017:05:15,4489.8,1516
05NOV2017:05:30,4571.3,1516
05NOV2017:05:45,4613.0,1516
05NOV2017:06:00,4753.2,1516
05NOV2017:06:15,5062.7,1516
05NOV2017:06:30,5128.4,1516
05NOV2017:06:45,5192.9,1516
05NOV2017:07:00,5311.2,1516
05NOV2017:07:15,5291.0,1516
05NOV2017:07:30,5305.1,1516
05NOV2017:07:45,5373.3,1516
05NOV2017:08:00,5402.9,1516
05NOV2017:08:15,5378.0,1516
05NOV2017:08:30,5404.5,1516
05NOV2017:08:45,5432.7,1516
05NOV2017:09:00,5450.3,1516
05NOV2017:09:15,5398.9,1516
05NOV2017:09:30,5426.4,1516
05NOV2017:09:45,5475.0,1516
05NOV2017:10:00,5542.6,1516
05NOV2017:10:15,5551.7,1516
05NOV2017:10:30,5595.4,1516
05NOV2017:10:45,5603.3,1516
05NOV2017:11:00,5619.9,1516
05NOV2017:11:15,5606.9,1516
05NOV2017:11:30,5645.6,1516
05NOV2017:11:45,5660.4,1516
05NOV2017:12:00,5731.1,1516
05NOV2017:12:15,5640.3,1516
05NOV2017:12:30,5603.0,1516
05NOV2017:12:45,5705.5,1516
05NOV2017:13:00,5825.1,1516
05NOV2017:13:15,5773.6,1516
05NOV2017:13:30,5733.7,1516
05NOV2017:13:45,5787.4,1516
05NOV2017:14:00,5795.3,1516
05NOV2017:14:15,5727.0,1516
05NOV2017:14:30,5735.4,1516
05NOV2017:14:45,5696.4,1516
05NOV2017:15:00,5712.0,1516
05NOV2017:15:15,5650.2,1516
05NOV2017:15:30,5668.3,1516
05NOV2017:15:45,5660.8,1516
05NOV2017:16:00,5655.3,1516
05NOV2017:16:15,5613.9,1516
05NOV2017:16:30,5560.2,1516
05NOV2017:16:45,5515.7,1516
05NOV2017:17:00,5608.0,1516
05NOV2017:17:15,5547.5,1516
05NOV2017:17:30,5547.6,1516
05NOV2017:17:45,5529.9,1516
05NOV2017:18:00,5519.5,1516
05NOV2017:18:15,5424.5,1516
05NOV2017:18:30,5402.0,1516
05NOV2017:18:45,5385.3,1516
05NOV2017:19:00,5350.6,1516
05NOV2017:19:15,5278.8,1516
05NOV2017:19:30,5238.3,1516
05NOV2017:19:45,5192.8,1516
05NOV2017:20:00,5180.8,1516
05NOV2017:20:15,5131.0,1516
05NOV2017:20:30,5109.6,1516
05NOV2017:20:45,5079.0,1516
05NOV2017:21:00,5106.0,1516
05NOV2017:21:15,5006.2,1516
05NOV2017:21:30,4923.7,1516
05NOV2017:21:45,4870.0,1516
05NOV2017:22:00,4851.6,1516
05NOV2017:22:15,4735.4,1516
05NOV2017:22:30,4687.9,1516
05NOV2017:22:45,4610.5,1516
05NOV2017:23:00,4585.4,1516
05NOV2017:23:15,4501.9,1516
05NOV2017:23:30,4400.3,1516
05NOV2017:23:45,4367.3,1516
05OCT2017:00:00,3612.8,1516
05OCT2017:00:15,3669.1,1516
05OCT2017:00:30,3660.4,1516
05OCT2017:00:45,3629.8,1516
05OCT2017:01:00,3604.1,1516
05OCT2017:01:15,3696.0,1516
05OCT2017:01:30,3683.0,1516
05OCT2017:01:45,3665.5,1516
05OCT2017:02:00,3681.5,1516
05OCT2017:02:15,3782.6,1516
05OCT2017:02:30,3785.7,1516
05OCT2017:02:45,3805.9,1516
05OCT2017:03:00,3842.2,1516
05OCT2017:03:15,3977.7,1516
05OCT2017:03:30,4045.1,1516
05OCT2017:03:45,4113.0,1516
05OCT2017:04:00,4198.9,1516
05OCT2017:04:15,4451.9,1516
05OCT2017:04:30,4555.7,1516
05OCT2017:04:45,4574.7,1516
05OCT2017:05:00,4593.5,1516
05OCT2017:05:15,4591.8,1516
05OCT2017:05:30,4622.5,1516
05OCT2017:05:45,4665.1,1516
05OCT2017:06:00,4701.5,1516
05OCT2017:06:15,4697.8,1516
05OCT2017:06:30,4816.6,1516
05OCT2017:06:45,4796.5,1516
05OCT2017:07:00,4879.1,1516
05OCT2017:07:15,4877.6,1516
05OCT2017:07:30,4881.5,1516
05OCT2017:07:45,4911.6,1516
05OCT2017:08:00,4947.7,1516
05OCT2017:08:15,4973.0,1516
05OCT2017:08:30,5006.0,1516
05OCT2017:08:45,5041.2,1516
05OCT2017:09:00,5089.2,1516
05OCT2017:09:15,5089.7,1516
05OCT2017:09:30,5142.9,1516
05OCT2017:09:45,5200.5,1516
05OCT2017:10:00,5244.1,1516
05OCT2017:10:15,5130.9,1516
05OCT2017:10:30,5204.8,1516
05OCT2017:10:45,5222.6,1516
05OCT2017:11:00,5359.0,1516
05OCT2017:11:15,5341.4,1516
05OCT2017:11:30,5390.2,1516
05OCT2017:11:45,5391.2,1516
05OCT2017:12:00,5447.1,1516
05OCT2017:12:15,5408.9,1516
05OCT2017:12:30,5410.6,1516
05OCT2017:12:45,5451.9,1516
05OCT2017:13:00,5515.7,1516
05OCT2017:13:15,5498.4,1516
05OCT2017:13:30,5487.3,1516
05OCT2017:13:45,5467.4,1516
05OCT2017:14:00,5519.9,1516
05OCT2017:14:15,5469.6,1516
05OCT2017:14:30,5460.1,1516
05OCT2017:14:45,5482.5,1516
05OCT2017:15:00,5483.0,1516
05OCT2017:15:15,5386.0,1516
05OCT2017:15:30,5336.0,1516
05OCT2017:15:45,5321.9,1516
05OCT2017:16:00,5308.9,1516
05OCT2017:16:15,5187.3,1516
05OCT2017:16:30,5169.5,1516
05OCT2017:16:45,5155.3,1516
05OCT2017:17:00,5210.2,1516
05OCT2017:17:15,5092.8,1516
05OCT2017:17:30,5048.8,1516
05OCT2017:17:45,5017.2,1516
05OCT2017:18:00,4967.6,1516
05OCT2017:18:15,4874.5,1516
05OCT2017:18:30,4808.9,1516
05OCT2017:18:45,4758.3,1516
05OCT2017:19:00,4758.8,1516
05OCT2017:19:15,4667.8,1516
05OCT2017:19:30,4594.8,1516
05OCT2017:19:45,4561.6,1516
05OCT2017:20:00,4536.1,1516
05OCT2017:20:15,4420.4,1516
05OCT2017:20:30,4334.8,1516
05OCT2017:20:45,4311.2,1516
05OCT2017:21:00,4287.4,1516
05OCT2017:21:15,4201.4,1516
05OCT2017:21:30,4091.8,1516
05OCT2017:21:45,4049.4,1516
05OCT2017:22:00,4007.4,1516
05OCT2017:22:15,3739.1,1516
05OCT2017:22:30,3648.1,1516
05OCT2017:22:45,3634.6,1516
05OCT2017:23:00,3655.2,1516
05OCT2017:23:15,3676.6,1516
05OCT2017:23:30,3648.4,1516
05OCT2017:23:45,3635.9,1516
05SEP2017:00:00,4157.3,1516
05SEP2017:00:15,4164.3,1516
05SEP2017:00:30,4174.9,1516
05SEP2017:00:45,4157.2,1516
05SEP2017:01:00,4159.7,1516
05SEP2017:01:15,4202.8,1516
05SEP2017:01:30,4203.5,1516
05SEP2017:01:45,4220.0,1516
05SEP2017:02:00,4232.7,1516
05SEP2017:02:15,4301.2,1516
05SEP2017:02:30,4323.3,1516
05SEP2017:02:45,4345.1,1516
05SEP2017:03:00,4419.3,1516
05SEP2017:03:15,4612.4,1516
05SEP2017:03:30,4714.3,1516
05SEP2017:03:45,4763.0,1516
05SEP2017:04:00,4839.2,1516
05SEP2017:04:15,5111.3,1516
05SEP2017:04:30,5230.5,1516
05SEP2017:04:45,5269.2,1516
05SEP2017:05:00,5318.0,1516
05SEP2017:05:15,5289.7,1516
05SEP2017:05:30,5385.0,1516
05SEP2017:05:45,5427.8,1516
05SEP2017:06:00,5532.2,1516
05SEP2017:06:15,5568.5,1516
05SEP2017:06:30,5553.8,1516
05SEP2017:06:45,5588.0,1516
05SEP2017:07:00,5694.4,1516
05SEP2017:07:15,5683.4,1516
05SEP2017:07:30,5677.1,1516
05SEP2017:07:45,5723.4,1516
05SEP2017:08:00,5809.2,1516
05SEP2017:08:15,5782.2,1516
05SEP2017:08:30,5894.1,1516
05SEP2017:08:45,5890.4,1516
05SEP2017:09:00,5985.3,1516
05SEP2017:09:15,5959.9,1516
05SEP2017:09:30,5966.9,1516
05SEP2017:09:45,6026.7,1516
05SEP2017:10:00,6094.9,1516
05SEP2017:10:15,5975.0,1516
05SEP2017:10:30,6021.9,1516
05SEP2017:10:45,6043.8,1516
05SEP2017:11:00,6176.1,1516
05SEP2017:11:15,6123.2,1516
05SEP2017:11:30,6118.0,1516
05SEP2017:11:45,6147.6,1516
05SEP2017:12:00,6167.7,1516
05SEP2017:12:15,6153.1,1516
05SEP2017:12:30,6193.1,1516
05SEP2017:12:45,6190.7,1516
05SEP2017:13:00,6255.9,1516
05SEP2017:13:15,6231.3,1516
05SEP2017:13:30,6221.3,1516
05SEP2017:13:45,6261.2,1516
05SEP2017:14:00,6283.6,1516
05SEP2017:14:15,6249.6,1516
05SEP2017:14:30,6256.9,1516
05SEP2017:14:45,6217.9,1516
05SEP2017:15:00,6290.0,1516
05SEP2017:15:15,6132.9,1516
05SEP2017:15:30,6098.7,1516
05SEP2017:15:45,6123.7,1516
05SEP2017:16:00,6105.9,1516
05SEP2017:16:15,6025.5,1516
05SEP2017:16:30,6021.7,1516
05SEP2017:16:45,5961.8,1516
05SEP2017:17:00,5976.5,1516
05SEP2017:17:15,5914.9,1516
05SEP2017:17:30,5873.8,1516
05SEP2017:17:45,5855.3,1516
05SEP2017:18:00,5802.4,1516
05SEP2017:18:15,5684.7,1516
05SEP2017:18:30,5594.4,1516
05SEP2017:18:45,5546.9,1516
05SEP2017:19:00,5575.8,1516
05SEP2017:19:15,5449.0,1516
05SEP2017:19:30,5350.3,1516
05SEP2017:19:45,5327.8,1516
05SEP2017:20:00,5298.4,1516
05SEP2017:20:15,5158.0,1516
05SEP2017:20:30,5094.1,1516
05SEP2017:20:45,5023.7,1516
05SEP2017:21:00,5017.2,1516
05SEP2017:21:15,4887.5,1516
05SEP2017:21:30,4784.2,1516
05SEP2017:21:45,4747.7,1516
05SEP2017:22:00,4689.6,1516
05SEP2017:22:15,4408.4,1516
05SEP2017:22:30,4365.1,1516
05SEP2017:22:45,4313.2,1516
05SEP2017:23:00,4348.6,1516
05SEP2017:23:15,4316.0,1516
05SEP2017:23:30,4300.9,1516
05SEP2017:23:45,4278.0,1516
06APR2017:00:00,3560.7,1516
06APR2017:00:15,3642.4,1516
06APR2017:00:30,3619.2,1516
06APR2017:00:45,3586.5,1516
06APR2017:01:00,3579.7,1516
06APR2017:01:15,3626.3,1516
06APR2017:01:30,3622.7,1516
06APR2017:01:45,3625.8,1516
06APR2017:02:00,3637.7,1516
06APR2017:02:15,3721.6,1516
06APR2017:02:30,3757.2,1516
06APR2017:02:45,3781.8,1516
06APR2017:03:00,3856.3,1516
06APR2017:03:15,3975.5,1516
06APR2017:03:30,4053.9,1516
06APR2017:03:45,4107.9,1516
06APR2017:04:00,4177.2,1516
06APR2017:04:15,4496.7,1516
06APR2017:04:30,4589.7,1516
06APR2017:04:45,4648.1,1516
06APR2017:05:00,4658.2,1516
06APR2017:05:15,4691.3,1516
06APR2017:05:30,4738.6,1516
06APR2017:05:45,4738.1,1516
06APR2017:06:00,4766.9,1516
06APR2017:06:15,4768.4,1516
06APR2017:06:30,4799.8,1516
06APR2017:06:45,4825.6,1516
06APR2017:07:00,4900.6,1516
06APR2017:07:15,4863.1,1516
06APR2017:07:30,4930.2,1516
06APR2017:07:45,4934.5,1516
06APR2017:08:00,4990.5,1516
06APR2017:08:15,4971.9,1516
06APR2017:08:30,5000.2,1516
06APR2017:08:45,5042.2,1516
06APR2017:09:00,5106.6,1516
06APR2017:09:15,5087.0,1516
06APR2017:09:30,5120.7,1516
06APR2017:09:45,5111.8,1516
06APR2017:10:00,5133.1,1516
06APR2017:10:15,5081.7,1516
06APR2017:10:30,5162.6,1516
06APR2017:10:45,5175.1,1516
06APR2017:11:00,5258.1,1516
06APR2017:11:15,5209.2,1516
06APR2017:11:30,5166.2,1516
06APR2017:11:45,5178.1,1516
06APR2017:12:00,5220.7,1516
06APR2017:12:15,5216.6,1516
06APR2017:12:30,5228.9,1516
06APR2017:12:45,5233.5,1516
06APR2017:13:00,5245.9,1516
06APR2017:13:15,5209.1,1516
06APR2017:13:30,5222.4,1516
06APR2017:13:45,5214.8,1516
06APR2017:14:00,5218.2,1516
06APR2017:14:15,5135.5,1516
06APR2017:14:30,5148.8,1516
06APR2017:14:45,5147.0,1516
06APR2017:15:00,5141.7,1516
06APR2017:15:15,5082.2,1516
06APR2017:15:30,5072.5,1516
06APR2017:15:45,5049.0,1516
06APR2017:16:00,5037.8,1516
06APR2017:16:15,4970.9,1516
06APR2017:16:30,4947.1,1516
06APR2017:16:45,4922.6,1516
06APR2017:17:00,4925.4,1516
06APR2017:17:15,4892.1,1516
06APR2017:17:30,4888.8,1516
06APR2017:17:45,4827.5,1516
06APR2017:18:00,4812.0,1516
06APR2017:18:15,4733.8,1516
06APR2017:18:30,4688.6,1516
06APR2017:18:45,4658.3,1516
06APR2017:19:00,4667.3,1516
06APR2017:19:15,4531.2,1516
06APR2017:19:30,4473.2,1516
06APR2017:19:45,4426.4,1516
06APR2017:20:00,4416.2,1516
06APR2017:20:15,4295.8,1516
06APR2017:20:30,4226.0,1516
06APR2017:20:45,4148.7,1516
06APR2017:21:00,4143.6,1516
06APR2017:21:15,4047.5,1516
06APR2017:21:30,4002.4,1516
06APR2017:21:45,3927.2,1516
06APR2017:22:00,3892.5,1516
06APR2017:22:15,3607.9,1516
06APR2017:22:30,3583.2,1516
06APR2017:22:45,3542.7,1516
06APR2017:23:00,3548.2,1516
06APR2017:23:15,3558.1,1516
06APR2017:23:30,3549.1,1516
06APR2017:23:45,3540.5,1516
06AUG2017:00:00,4091.8,1516
06AUG2017:00:15,4152.2,1516
06AUG2017:00:30,4146.2,1516
06AUG2017:00:45,4135.3,1516
06AUG2017:01:00,4114.6,1516
06AUG2017:01:15,4155.2,1516
06AUG2017:01:30,4156.1,1516
06AUG2017:01:45,4129.6,1516
06AUG2017:02:00,4196.5,1516
06AUG2017:02:15,4257.6,1516
06AUG2017:02:30,4319.2,1516
06AUG2017:02:45,4324.3,1516
06AUG2017:03:00,4377.2,1516
06AUG2017:03:15,4560.5,1516
06AUG2017:03:30,4697.5,1516
06AUG2017:03:45,4691.4,1516
06AUG2017:04:00,4764.5,1516
06AUG2017:04:15,5020.1,1516
06AUG2017:04:30,5155.4,1516
06AUG2017:04:45,5159.5,1516
06AUG2017:05:00,5248.3,1516
06AUG2017:05:15,5280.6,1516
06AUG2017:05:30,5335.2,1516
06AUG2017:05:45,5352.8,1516
06AUG2017:06:00,5402.0,1516
06AUG2017:06:15,5423.2,1516
06AUG2017:06:30,5462.5,1516
06AUG2017:06:45,5473.2,1516
06AUG2017:07:00,5552.0,1516
06AUG2017:07:15,5537.6,1516
06AUG2017:07:30,5576.3,1516
06AUG2017:07:45,5617.2,1516
06AUG2017:08:00,5661.0,1516
06AUG2017:08:15,5713.1,1516
06AUG2017:08:30,5817.6,1516
06AUG2017:08:45,5802.5,1516
06AUG2017:09:00,5872.7,1516
06AUG2017:09:15,5852.1,1516
06AUG2017:09:30,5900.6,1516
06AUG2017:09:45,5929.4,1516
06AUG2017:10:00,6008.6,1516
06AUG2017:10:15,5937.6,1516
06AUG2017:10:30,6041.1,1516
06AUG2017:10:45,6009.1,1516
06AUG2017:11:00,6100.1,1516
06AUG2017:11:15,6082.0,1516
06AUG2017:11:30,6095.2,1516
06AUG2017:11:45,6167.5,1516
06AUG2017:12:00,6180.0,1516
06AUG2017:12:15,6165.7,1516
06AUG2017:12:30,6183.3,1516
06AUG2017:12:45,6142.8,1516
06AUG2017:13:00,6233.2,1516
06AUG2017:13:15,6210.6,1516
06AUG2017:13:30,6165.1,1516
06AUG2017:13:45,6190.5,1516
06AUG2017:14:00,6224.2,1516
06AUG2017:14:15,6160.8,1516
06AUG2017:14:30,6170.1,1516
06AUG2017:14:45,6135.2,1516
06AUG2017:15:00,6177.2,1516
06AUG2017:15:15,6115.5,1516
06AUG2017:15:30,6070.9,1516
06AUG2017:15:45,6045.3,1516
06AUG2017:16:00,6039.1,1516
06AUG2017:16:15,5936.9,1516
06AUG2017:16:30,5880.2,1516
06AUG2017:16:45,5889.6,1516
06AUG2017:17:00,5904.8,1516
06AUG2017:17:15,5773.9,1516
06AUG2017:17:30,5674.8,1516
06AUG2017:17:45,5674.2,1516
06AUG2017:18:00,5712.4,1516
06AUG2017:18:15,5595.0,1516
06AUG2017:18:30,5521.6,1516
06AUG2017:18:45,5489.2,1516
06AUG2017:19:00,5496.4,1516
06AUG2017:19:15,5315.0,1516
06AUG2017:19:30,5248.0,1516
06AUG2017:19:45,5218.6,1516
06AUG2017:20:00,5198.2,1516
06AUG2017:20:15,5033.7,1516
06AUG2017:20:30,4959.2,1516
06AUG2017:20:45,4905.8,1516
06AUG2017:21:00,4892.4,1516
06AUG2017:21:15,4727.2,1516
06AUG2017:21:30,4638.9,1516
06AUG2017:21:45,4585.3,1516
06AUG2017:22:00,4558.8,1516
06AUG2017:22:15,4237.6,1516
06AUG2017:22:30,4170.3,1516
06AUG2017:22:45,4161.0,1516
06AUG2017:23:00,4193.4,1516
06AUG2017:23:15,4168.5,1516
06AUG2017:23:30,4124.2,1516
06AUG2017:23:45,4138.1,1516
06DEC2017:00:00,3659.2,1516
06DEC2017:00:15,3415.5,1516
06DEC2017:00:30,3372.3,1516
06DEC2017:00:45,3339.3,1516
06DEC2017:01:00,3350.7,1516
06DEC2017:01:15,3404.1,1516
06DEC2017:01:30,3377.2,1516
06DEC2017:01:45,3384.8,1516
06DEC2017:02:00,3365.0,1516
06DEC2017:02:15,3419.9,1516
06DEC2017:02:30,3417.9,1516
06DEC2017:02:45,3396.4,1516
06DEC2017:03:00,3376.4,1516
06DEC2017:03:15,3451.7,1516
06DEC2017:03:30,3429.5,1516
06DEC2017:03:45,3436.8,1516
06DEC2017:04:00,3491.9,1516
06DEC2017:04:15,3546.1,1516
06DEC2017:04:30,3582.1,1516
06DEC2017:04:45,3574.9,1516
06DEC2017:05:00,3620.7,1516
06DEC2017:05:15,3778.4,1516
06DEC2017:05:30,3850.6,1516
06DEC2017:05:45,3907.9,1516
06DEC2017:06:00,3991.8,1516
06DEC2017:06:15,4260.6,1516
06DEC2017:06:30,4291.6,1516
06DEC2017:06:45,4285.0,1516
06DEC2017:07:00,4366.0,1516
06DEC2017:07:15,4381.5,1516
06DEC2017:07:30,4379.6,1516
06DEC2017:07:45,4422.4,1516
06DEC2017:08:00,4485.3,1516
06DEC2017:08:15,4499.9,1516
06DEC2017:08:30,4516.9,1516
06DEC2017:08:45,4530.8,1516
06DEC2017:09:00,4614.2,1516
06DEC2017:09:15,4575.0,1516
06DEC2017:09:30,4592.8,1516
06DEC2017:09:45,4618.3,1516
06DEC2017:10:00,4684.8,1516
06DEC2017:10:15,4632.6,1516
06DEC2017:10:30,4641.4,1516
06DEC2017:10:45,4634.4,1516
06DEC2017:11:00,4678.3,1516
06DEC2017:11:15,4654.4,1516
06DEC2017:11:30,4674.6,1516
06DEC2017:11:45,4681.0,1516
06DEC2017:12:00,4735.9,1516
06DEC2017:12:15,4708.2,1516
06DEC2017:12:30,4736.0,1516
06DEC2017:12:45,4750.8,1516
06DEC2017:13:00,4808.5,1516
06DEC2017:13:15,4808.8,1516
06DEC2017:13:30,4783.3,1516
06DEC2017:13:45,4816.0,1516
06DEC2017:14:00,4822.2,1516
06DEC2017:14:15,4769.8,1516
06DEC2017:14:30,4790.7,1516
06DEC2017:14:45,4747.5,1516
06DEC2017:15:00,4790.3,1516
06DEC2017:15:15,4769.4,1516
06DEC2017:15:30,4757.4,1516
06DEC2017:15:45,4760.0,1516
06DEC2017:16:00,4782.7,1516
06DEC2017:16:15,4751.3,1516
06DEC2017:16:30,4749.0,1516
06DEC2017:16:45,4761.8,1516
06DEC2017:17:00,4821.7,1516
06DEC2017:17:15,4730.8,1516
06DEC2017:17:30,4701.0,1516
06DEC2017:17:45,4690.2,1516
06DEC2017:18:00,4703.6,1516
06DEC2017:18:15,4652.7,1516
06DEC2017:18:30,4628.0,1516
06DEC2017:18:45,4603.6,1516
06DEC2017:19:00,4637.1,1516
06DEC2017:19:15,4566.3,1516
06DEC2017:19:30,4515.1,1516
06DEC2017:19:45,4498.8,1516
06DEC2017:20:00,4468.1,1516
06DEC2017:20:15,4416.5,1516
06DEC2017:20:30,4350.9,1516
06DEC2017:20:45,4328.9,1516
06DEC2017:21:00,4335.7,1516
06DEC2017:21:15,4294.6,1516
06DEC2017:21:30,4225.0,1516
06DEC2017:21:45,4182.2,1516
06DEC2017:22:00,4162.5,1516
06DEC2017:22:15,4074.6,1516
06DEC2017:22:30,3986.8,1516
06DEC2017:22:45,3933.2,1516
06DEC2017:23:00,3926.9,1516
06DEC2017:23:15,3871.1,1516
06DEC2017:23:30,3803.7,1516
06DEC2017:23:45,3775.8,1516
06FEB2017:00:00,3716.3,1516
06FEB2017:00:15,3492.9,1516
06FEB2017:00:30,3458.2,1516
06FEB2017:00:45,3418.3,1516
06FEB2017:01:00,3446.5,1516
06FEB2017:01:15,3442.8,1516
06FEB2017:01:30,3460.4,1516
06FEB2017:01:45,3441.9,1516
06FEB2017:02:00,3443.6,1516
06FEB2017:02:15,3503.1,1516
06FEB2017:02:30,3476.4,1516
06FEB2017:02:45,3443.7,1516
06FEB2017:03:00,3438.2,1516
06FEB2017:03:15,3513.8,1516
06FEB2017:03:30,3512.8,1516
06FEB2017:03:45,3506.0,1516
06FEB2017:04:00,3539.2,1516
06FEB2017:04:15,3614.4,1516
06FEB2017:04:30,3680.1,1516
06FEB2017:04:45,3695.8,1516
06FEB2017:05:00,3723.8,1516
06FEB2017:05:15,3951.2,1516
06FEB2017:05:30,4020.2,1516
06FEB2017:05:45,4065.5,1516
06FEB2017:06:00,4123.8,1516
06FEB2017:06:15,4407.8,1516
06FEB2017:06:30,4579.5,1516
06FEB2017:06:45,4631.9,1516
06FEB2017:07:00,4689.6,1516
06FEB2017:07:15,4613.6,1516
06FEB2017:07:30,4674.7,1516
06FEB2017:07:45,4678.4,1516
06FEB2017:08:00,4743.0,1516
06FEB2017:08:15,4721.6,1516
06FEB2017:08:30,4752.2,1516
06FEB2017:08:45,4780.5,1516
06FEB2017:09:00,4769.0,1516
06FEB2017:09:15,4745.8,1516
06FEB2017:09:30,4750.9,1516
06FEB2017:09:45,4714.6,1516
06FEB2017:10:00,4748.7,1516
06FEB2017:10:15,4766.7,1516
06FEB2017:10:30,4797.8,1516
06FEB2017:10:45,4767.5,1516
06FEB2017:11:00,4806.2,1516
06FEB2017:11:15,4770.6,1516
06FEB2017:11:30,4794.9,1516
06FEB2017:11:45,4812.9,1516
06FEB2017:12:00,4837.4,1516
06FEB2017:12:15,4753.7,1516
06FEB2017:12:30,4807.7,1516
06FEB2017:12:45,4847.1,1516
06FEB2017:13:00,4925.7,1516
06FEB2017:13:15,4840.9,1516
06FEB2017:13:30,4838.4,1516
06FEB2017:13:45,4873.4,1516
06FEB2017:14:00,4891.5,1516
06FEB2017:14:15,4893.2,1516
06FEB2017:14:30,4908.7,1516
06FEB2017:14:45,4865.8,1516
06FEB2017:15:00,4925.8,1516
06FEB2017:15:15,4936.3,1516
06FEB2017:15:30,4941.4,1516
06FEB2017:15:45,4955.6,1516
06FEB2017:16:00,4969.8,1516
06FEB2017:16:15,4932.1,1516
06FEB2017:16:30,4910.8,1516
06FEB2017:16:45,4922.6,1516
06FEB2017:17:00,4980.0,1516
06FEB2017:17:15,4944.7,1516
06FEB2017:17:30,4936.1,1516
06FEB2017:17:45,4957.0,1516
06FEB2017:18:00,4955.4,1516
06FEB2017:18:15,4891.9,1516
06FEB2017:18:30,4858.8,1516
06FEB2017:18:45,4846.4,1516
06FEB2017:19:00,4844.5,1516
06FEB2017:19:15,4788.6,1516
06FEB2017:19:30,4746.4,1516
06FEB2017:19:45,4750.2,1516
06FEB2017:20:00,4757.7,1516
06FEB2017:20:15,4635.2,1516
06FEB2017:20:30,4624.1,1516
06FEB2017:20:45,4596.2,1516
06FEB2017:21:00,4600.7,1516
06FEB2017:21:15,4494.3,1516
06FEB2017:21:30,4454.4,1516
06FEB2017:21:45,4424.2,1516
